,SOS2,RAF1,PRKCB,PRKCA,PDPK1,TNF,MAP2K4,PLA2G3,FCER1G,MS4A2,FCER1A,PRKCD,INPP5D,PRKCE,MAPK9,MAPK10,PLA2G6,IL13,PLA2G2E,PLA2G10,MAPK11,MAP2K2,PLA2G2A,RAC3,MAP2K3,PLA2G4A,MAPK13,PLA2G5,PLA2G12B,MAP2K1,VAV1,MAP2K7,MAP2K6,AKT1,PLA2G2F,AKT2,AKT3,NRAS,GRB2,MAPK3,RAC1,SOS1,PLA2G1B,MAPK1,CSF2,PIK3R5,HRAS,MAPK8,IL3,MAPK14,MAPK12,GAB2,KRAS,SYK,PLA2G4E,BTK,PIK3R3,PIK3CA,PIK3CB,LCP2,PIK3CD,PLA2G2C,PLCG1,PLA2G2D,PLCG2,PLA2G12A,IL4,FYN,IL5,PIK3CG,VAV3,LYN,PIK3R1,PIK3R2
SIDM00293,-0.22223370992872268,1.4616970097261475,-0.8980678444877146,-0.2783111698954162,1.0692978148043586,-0.7400976749685383,0.1630584517184201,1.0393115471058483,-0.6245151145689892,-0.8098035578458799,-0.6900875496798563,-0.14875916102394812,-0.6497431186108447,-0.17857716945989086,0.7099589907832132,0.018260081042710374,-0.6937984888012096,-0.8218677038395449,-0.9303048199889467,-0.8263010047670797,-0.551908612580924,1.0037754128548317,-0.8803737262126662,2.3800425599883877,1.1400556848821644,-1.2266547401866132,0.8871952001559417,-1.004361696892425,-0.8688591111199064,1.5977661685513795,-0.6346729427708715,0.040583045795926795,0.3673562487572162,-0.3795406287828418,-0.9463219008638178,-0.41413746378145927,0.4339639861578514,1.69470894553558,2.0877137568789053,0.5292446765950288,2.373126359606522,0.8381890967287603,-0.9752067696933253,0.18511453785971513,-0.7233151401293147,-0.6888709021310506,1.5771754274925394,-0.028758790525266125,-0.8921010365788578,0.16894003796816096,0.4147436342528123,-0.2946623484507813,0.8806679940432893,-0.6861178691443028,-0.8144526602457811,-1.0510815836430951,0.3393905724325136,0.6550017434283466,-0.31759241014989664,-0.8737216881095262,-0.605858308022002,-0.8304549200637997,0.2003041973926918,-0.7905552486783208,-0.5120374358346028,1.9015190579104204,-0.9428087227868107,1.7099914345547464,-0.7439180760565463,-0.8145395727629431,-0.7022785768779953,-0.6311051449885545,-0.40178952262489787,-0.30543165839103276
SIDM00274,0.010777301251619763,0.38375789134326566,-0.8899958617408119,-0.37328193290343353,1.1348604197472896,-0.774258639268314,0.36246696569247555,-0.5506063740433581,-0.6470721484338285,-0.8907193771454461,-0.7723587631702672,0.467270613094137,-0.7147537775850449,0.10695740982424701,0.3956737532506567,-0.7072764749690221,-0.6825068777706661,-0.9085170715697655,-0.8396072794275221,-0.7051957069686401,-0.6966573868134658,1.061673077793126,-0.9484421276056927,1.5091061697090153,0.5037521217836656,-0.9827197526701646,-0.6709516583011089,-1.0035997422006433,-0.9623228826988665,1.5571609889723765,-0.0629833374674219,-0.2726629211661773,0.779171224240309,-0.36225934409951344,-0.9484324317101168,-0.29949643014654215,-0.3891884535485515,1.8820349543947297,1.4803761344671909,0.8609591395071731,2.741026793644465,0.8169612626425768,-0.9519212265881559,0.28298048467972114,-0.6916205350523417,-0.7853497269744867,0.8545577529289252,-0.17491820785567208,-0.9531640395685542,0.13065826035221825,-0.21372197450318864,-0.5120898367682186,0.6428471751594461,-0.8610763756762839,-0.8579808279057467,-1.013505864444802,-0.3186359978480326,0.8267581547975101,0.7038086427692489,-0.9135659996686973,-0.6377764714988481,-0.8555495191110785,-0.31986523442500486,-0.8154965500258895,0.05440656716553425,1.4512187309246956,-0.8077155951993048,-0.4239932900697592,-0.7979530672818131,-0.8128808490375085,0.7176961377294742,1.1630330578525772,-0.500529204617831,-0.39017735480411236
SIDM00544,-0.08723118253774526,0.9916742517524691,-0.7878894532710805,-0.5139910764091242,1.186768232050732,-0.7950677593521347,0.2842382701510661,-0.23651206469519764,-0.5162777043537846,-0.8235039037482631,-0.7713536722245646,-0.0016489208376548826,-0.5975901934047645,0.1382311154387889,0.33140024560984754,-0.14001456749556784,-0.7355289906612044,-0.8946216695480153,-0.726959331829299,-0.8562639170639157,-0.6695854845188389,1.2287191333742484,-0.8528917625965254,1.874496601499811,0.41232225523215177,-1.09262434894973,-0.5773414564362878,-1.0208902400707836,-0.803791689647692,1.4162642472558187,-0.834111595563361,-0.016811465983589957,1.1510738949598063,-0.004228508675871644,-0.8732453574198723,-0.6121097792117942,-0.11985905888242854,1.4994929054191053,1.7241976788544264,0.25428830946361247,2.1712687197417475,0.7470076167901577,-0.864662438028044,0.34194095992801976,-0.6899013613495094,-0.7640012709159955,1.3700753038380824,-0.09620648607283161,-0.896140411211232,0.0010372701465252575,0.40529365023503594,-0.44333873300174953,0.6435451914896206,-0.7353023947567645,-0.842018060169396,-0.9570948339661931,0.27361264179731076,0.6356711715381769,-0.45049211305354725,-0.9159528995730594,-0.820322905226844,-0.7620800060206747,0.8813111089832313,-0.8405651906741387,-0.612374614775223,-0.04055423289083928,-0.8782669210712012,1.8867610136807733,-0.5672980578208867,-0.8180673711265528,-0.5759187704355712,-0.7375488988819805,-0.33557552021695425,-0.4630769010247625
SIDM01006,0.19709953312036144,1.1233103630937258,1.624442380363213,-0.22104920772860212,1.338752125818703,-0.6690654493631867,0.496481238343248,-0.6907688196926948,-0.5453062966332738,-0.9344950225185888,-0.648843932063161,1.1828435985450418,-0.29325080865580044,0.10770574001184735,0.24383842146399692,-0.8075309231709282,-0.6007437796377249,-0.8333507895682835,-0.76922549594487,-0.37474057445039904,-0.6526519384511523,1.4519463606861311,-0.9154883952526041,0.30219134787788304,0.7461074147104476,0.5311475308708478,1.2059945469286462,-0.9196143002421666,-0.8506474972728878,1.9441877655330235,1.6293060885746458,-0.0010182366714682342,0.819468649074937,-0.33982816363143936,-0.9640343704253145,-0.33555145886811055,-0.7690522110542899,1.0855509752321317,1.7047934093262211,0.5131363004391298,2.095950543283379,0.5833029047805848,-0.8623001093886451,0.29279656736300863,-0.588276379876068,-0.7309462506710215,0.8384704479439589,-0.4510907653945843,-0.8938088370013604,0.3469409156686817,0.409877626614964,-0.18928194646936186,1.1946267731841445,0.6297933178980605,-0.8630207566487956,2.1417576995042586,-0.540995781156808,1.0031742052654413,-0.3154573584245244,1.669160890617058,-0.6932060724446115,-0.8053412429345759,0.019802382553461482,-0.764417946952124,2.475234445644543,0.9468927972602551,-0.8375514633298323,-0.2262313647744722,-0.5712988460829848,0.36126396725639964,-0.5311729911547522,1.3123166170164957,0.16080371891121145,-0.4645110897148454
SIDM00302,0.08562925296547262,0.8691748646254605,-0.8465799414527326,0.639165199775218,0.8912959346954773,-0.739407243780085,0.5011290283132566,-0.755141486015398,-0.7499549222003508,-0.9508972016273208,-0.7868047477921095,0.13134538912655014,-0.6871129155679822,0.02215023038791436,0.4040087909043542,-0.7115880827362212,-0.8219861539330005,-0.8699251138628418,-0.6915874226400178,-0.8675101083386839,-0.5616238245933692,1.1744029230507615,-0.9071480897050043,0.8777173586812741,1.3976382052521643,-0.8881901388729777,-0.5382784611095874,-0.9385082326894979,-0.838319714851468,1.857301569622983,-0.730442115986813,-0.306205563399129,-0.373979876655724,-0.035321687491355724,-1.001319554633929,-0.5518085934318944,-0.3716912625499138,1.8565165136951503,1.6482962463514306,0.29834095690426776,2.5733496542130743,0.5358358975814813,-1.0228816495771174,0.30552057982020114,-0.7043087589741918,-0.7059642761887356,1.2921534792740974,0.44394822339183354,-0.9970777953617962,-0.0237763312208292,0.09832074177839867,-0.5787310434201669,0.556220174142697,-0.818304276472121,-0.8795217091497893,-1.0206270965239768,-0.6622226806284367,0.6795287048209503,0.3348648061698399,-0.9278940259469823,-0.5037614035981208,-0.9315790378580834,-0.08019283467230541,-0.7974037137509976,-0.6887824192531251,1.2426848689757293,-0.8117863974869349,1.6564247806024,-0.5518614400689175,-0.7315362916648669,-0.740034527398299,0.8678533720101276,-0.302488500812114,-0.4578689950175727
SIDM00549,0.21861609818529362,1.0788643389237427,-0.7317540374325514,-0.39852153806330753,1.1540829556559047,0.3385357505465338,0.38959010066294975,-0.707444801956154,-0.7846424334977706,-0.8616859820987367,-0.7436365280299865,0.38356932687568684,-0.10096220037576159,1.5185492394383302,0.521153526964192,-0.8219652825872334,-0.5325343355300889,-0.8111649691372821,-0.8140691204670404,-0.8129818633649963,-0.46853994352490225,1.0545264775861316,-0.9151187296035429,0.6014834297375304,1.1251586266705544,-0.9258669206801247,0.43798771465612985,-0.999513297706244,-0.8925514084374089,1.5206421542175,0.8299408289085393,-0.09276842317959391,0.3985878840761895,0.1366913382325795,-0.9225382048696679,-0.5101267194742084,-0.6414026571395611,1.129168369562547,1.8449610995634895,0.232767785054096,2.2338904782180173,0.7363380471009408,-0.9036829807495786,0.7819746410335382,-0.6405687669020845,-0.408768136349565,1.0406337334714917,-0.2185244738815247,-0.8168765585732253,0.4510466420162792,0.7042163233711023,0.5129448867368459,1.7015798678401508,0.9296804800343663,-0.835046562884288,1.7842585025247752,-0.24962048720313607,1.320272509750748,-0.13778170388428068,1.6149933618157575,0.08916985822796912,-0.8420769614363084,-0.08066589597071681,-0.8015932684861526,1.1862569233001314,0.6560213093421436,-0.8328534065739572,1.007187074341149,-0.6720452105886829,0.3148250035869147,0.10086707219187845,1.7313043958773289,0.2432599305547697,-0.48198989773708173
SIDM00292,0.22926554924511977,0.613823267719946,-0.4344005609218232,-0.38231215261285845,0.8759275365898229,-0.783544572950391,-0.23445707391123674,-0.6926597038897921,-0.6743390304752636,-0.9798239080982939,-0.9271662596121849,-0.4445694071006696,-0.7000217072489309,0.05248318171540656,0.8467323917169511,0.7138939985290219,-0.7717070835181937,-0.9482088515080762,-0.9200149872520904,-0.6082827936597999,-0.5919551176199019,0.9367488097321788,-0.9763852240229065,2.2204966436229503,-0.02789096010235898,-0.9985468383549797,1.3589135479827321,-1.0881693176555545,-0.9752256336469958,1.7060956894158972,-0.7664425159806252,-0.14773011696174318,0.39240093747286475,-0.08658699144109862,-0.9199299430689387,-0.6459773657077847,-0.20668644863113433,1.5953334527356577,1.5311746765120675,0.44231475732677505,2.38630579583804,0.7987058691898715,-0.9786626734938265,-0.011646523079343666,-0.8786623135570257,-0.7438106158411865,1.9908286136385258,-0.21954630396024907,-0.9248991842600527,0.31734725699481214,-0.28494304388606567,-0.5530327026727432,0.05149722400019705,0.5647344829915324,-0.9107318887236543,-0.9869982906595153,-0.11648945217440111,0.6384971137629311,-0.24657692512942295,-0.9629647220876485,-0.6376223552646125,-0.9285789589700979,0.3785294172969285,-0.9042308477295001,-0.4867428462166793,1.4259110659571783,-1.0008011338491019,2.125192977896258,-0.8032028214182776,-0.915066047172562,0.2343310499859216,-0.06206717015508205,-0.15085693837049677,-0.4842926432281315
SIDM00623,-0.026222604001439904,0.6717780231593633,-0.17772710890972512,-0.5088841533849169,1.174164678758257,0.6420437590580512,0.6360149206698857,-0.6222495679221789,-0.6426065319364769,-0.8746571323241548,-0.8205720174697041,1.8533059402994114,-0.28865042163567683,1.7899955102788614,0.47881306042814653,-0.76787619056677,-0.6726866000391231,2.381370323291465,-0.7912175994029201,-0.7839566966875382,0.1251427060689512,1.4666733424733587,-0.8752099434588808,0.7734091408921461,1.1682359727261595,1.0960616059671437,0.6648634896548736,-1.0139674842238824,-0.8728360406798498,1.7345539942779722,1.5005109831414174,-0.18530535061497386,-0.051254388114677446,-0.0050078218958011745,-0.8215625667741893,-0.4562191584659462,-0.6868369585275791,1.5789773674825598,2.4266610109348186,0.7823634761766681,1.9657339038762771,0.9743674019197673,-0.902108539163172,0.43798161741017766,2.566574764573726,1.0731962481626682,0.7925433770021671,0.3126873497858754,-0.8318854489253122,0.3554773158982733,0.41773590133304955,0.11726565923082323,0.4960789511627426,-0.6970058110470925,-0.8055560013788485,1.2349322786677188,-0.3833720413025288,0.44211383784769986,-0.30597144253973013,2.076768586753921,0.20454079394184796,-0.9582002735315036,0.4187401664132805,-0.8054330113843358,0.12355146136724801,0.5361682621701174,-0.5479638239101049,1.2447845919109044,-0.6237421354054404,-0.8200513734128513,-0.7646512437290074,2.2084262910044044,1.1278555977254805,-0.3960373201682722
SIDM00638,-0.20720288862845995,0.6551407673934763,-0.7037520414228903,-0.627213004586835,1.131109591135269,-0.8047631318679349,0.43393181699160205,-0.5642293369738957,-0.8277555022676083,-0.8823089068237101,-0.8218265916365682,-0.06801806843005968,-0.4948608710236404,-0.050653127437081655,0.9978585181427857,-0.8925966318714869,-0.7195302358651172,-0.8553563389470881,-0.83345378854018,-0.4011171562489338,-0.6169273099336191,0.8028746038460893,-0.8655481800060875,0.5051074839717216,1.0793052570959318,-0.6022456268833764,1.4193167798899755,-0.9347961925849082,-0.8990685917690067,2.1655214911933305,-0.7268905363395899,-0.28126296979888926,0.796139467493046,-0.08673188795014529,-0.9219324787741873,-0.570774906735604,-0.831694600051652,1.5513989688543222,1.673646936183461,0.18247508982073815,1.9753783530562032,0.78686585637851,-0.9291480604326129,0.9259140255380771,-0.694802400271138,-0.767184505532819,1.2730236439623672,0.06797065921991559,-0.9418234647333086,0.4455238494384785,-0.1739394099600915,-0.6325357740985632,0.6706644943083143,0.3933349858267861,-0.7196636071957236,-1.011725833548788,0.18490004715256575,0.5302383905804797,0.5167996692304009,-0.9839265932421164,-0.6282320633594224,-0.8593530597553152,-0.09529156534752115,-0.789953441818076,-0.5727688063003639,0.7423528878483637,-0.8510613166029564,0.6523577922302015,-0.7630801818303358,-0.859920551206787,0.31080596697438184,0.43188218442334636,-0.5712217918413564,-0.522820227125133
SIDM00527,-0.020357100366637196,0.5992743890919742,-0.8532314493827655,-0.39409202057116327,0.8492517460255207,-0.7909900900278534,0.44982675730789257,-0.7307009513154454,-0.7252024820289232,-0.9176269932593889,-0.8762324089744126,0.34724572111318086,-0.4544220184670319,0.4887853236007389,0.40621284894759835,-0.7873534693186605,-0.730604194817613,-0.8671419244852231,-0.7824493625093375,-1.014928629079949,-0.37181938734994224,1.3463096573320759,-0.9056404350283289,1.5484094575734553,0.7135633090444635,0.5522067357687679,-0.5593666007456436,-0.9940598150653898,-0.9033261185636846,1.6380648837668303,-0.7148125167274235,-0.19910655120459667,0.7931078084249029,-0.2277475945911904,-0.9420574082945373,-0.6225102452620366,-0.5217907892122146,1.1633925063836366,1.477618895172878,0.3222163079127865,2.6178929031542535,0.6354679117251907,-0.92920631925616,0.505479272291809,-0.3450608112301469,-0.7261185406676837,1.146060113069614,-0.24277715919939186,-0.9406023117876098,-0.16733934364986916,0.1487637930827651,-0.3858099923082135,0.4998969860279191,-0.7434061761879126,-0.7948500295737689,-0.9690610161758407,-0.5159133771122212,0.7107469547530728,0.0016340764228345657,-0.8526472416129244,-0.3620060794039053,-0.8459061585896862,0.8773864873388703,-0.8186851450256545,0.11025324735474722,0.5265814827306761,-0.8794294227181219,1.1153650269973936,-0.7458668623342866,-0.8472060249727751,-0.76115111458364,0.3691755486442647,-0.16010607044808842,-0.25500684364479836
SIDM00976,0.1418450655104612,0.35606067147683423,-0.8133225053481983,0.09972928422606163,1.0292925852173656,-0.6520870604514264,0.5885788998766373,-0.6803515389517247,-0.7775273877267794,-0.9352234729704486,-0.8331825750596344,0.13765234975693805,-0.623165246740991,0.797682350439852,0.6614771977167291,-0.8044962194880382,-0.677433855198933,-0.8691624904768589,-0.8029928141758209,-0.8769835053934918,-0.5598191476200675,1.1928096150787189,-0.8743935380043535,1.246857748745996,0.773965283501646,1.7818483615914757,-0.5578663272887799,-0.9457867388141459,-0.7545149219585787,1.5715426905628138,-0.7642171600621281,-0.19052582399828377,-0.08815360316088297,0.164146894252489,-0.8971180276228665,-0.6495985071540442,-0.3677473118272014,1.649672931246561,1.4351075490431744,0.27667755568106206,2.5201487659030857,0.7852861765380273,-0.939075961731342,0.6122684569414987,-0.5316637474000093,-0.736793698257556,0.8111851263124983,-0.45419758352234835,-0.9611711112673361,0.36221938291432443,0.09430764668958891,-0.6208804536938183,0.592401683209206,-0.7440811346283123,-0.83008727659453,-1.0550790398582026,-0.6472659937718621,1.1124624573533572,0.13158132076134027,-0.9815316202105724,-0.5097438637785281,-0.8191217886048097,-0.30152793867939576,-0.7739601580694354,-0.5641173460993872,0.24355857773219491,-0.8408743830520115,1.0665649869506517,-0.8314567597899608,-0.8337291283578169,-0.7217014943599748,0.9042693675740701,-0.07097789282701854,-0.5316005230199855
SIDM00316,0.07455081515993217,1.117752986413945,-0.7356735191946856,0.09410565667704199,1.0200171178686173,-0.8291622810610811,0.20373890443877885,-0.6515373821107044,-0.7869323550580087,-0.852277706225034,-0.7967769192146406,-0.2046082502331242,-0.6827640697154921,0.017826948372531796,0.4532955173684129,-0.09829945460515312,-0.7099350305976634,-0.907507407016333,-0.8339598271325591,-0.9417058301644868,-0.39253310889180004,1.2046594129309516,-0.8573374875047106,0.9151705919663842,0.4151120645570702,0.6877527513882828,-0.5624784246984782,-0.8959601931147946,-0.8746852080952076,1.6834200368446388,-0.624877292453877,-0.3651210952869089,0.5290671130312686,0.04914254039676153,-0.9829925657018312,-0.5088061786101092,-0.6269029384043396,1.5712040461435595,1.663357080080074,0.4661422621574193,2.6051976337240523,0.4490794978710716,-0.8999387076334854,0.7788891255073044,-0.545930798391984,-0.7665298574030405,0.5533191135296522,-0.3981652892563021,-0.8602901714534854,0.14789964722444926,0.08921886998740497,-0.6284251014899317,0.3530359783963752,-0.748347911536055,-0.8650623270759613,-1.0028272446655098,-0.25386975318674726,0.6028602166006068,0.22060671903825094,-0.799712343399107,-0.4694291428476385,-0.8513184000910204,-0.17646583854458028,-0.81371790706042,-0.48693560916518686,0.9084426747057394,-0.8073910911169011,1.4920085017109848,-0.7300288934178246,-0.8066572417645654,-0.7435204462270563,-0.8006744066542135,0.18764844521312368,-0.5243610899008924
