,GP1BA,EPO,IL9R,CD33,TNF,GP9,ITGAM,CD34,CD36,GP5,ITGA4,ITGA3,KITLG,ITGA2B,ITGA5,FCER2,THPO,IL1R2,IL7R,MME,IL11RA,CD19,MS4A1,TFRC,CD22,KIT,FLT3,FLT3LG,IL1A,CR2,CD14,CR1,TPO,EPOR,IL11,CSF2,CD4,CSF1R,HLA-DRB5,CSF1,IL3RA,IL3,CD59,CD9,CD8A,CD8B,CD44,CD7,CD5,CSF2RA,CD55,DNTT,CSF3,IL1B,IL1R1,IL2RA,ITGA6,IL6R,ITGA2,ITGA1,CSF3R,IL7,CD37,CD2,CD3D,CD3E,CD38,CD3G,CD1B,ANPEP,CD1C,CD1D,CD1E,CD1A,IL4,IL4R,IL5,IL5RA,IL6,HLA-DRB1,HLA-DRA
SIDM00241,-0.8078171413061913,-0.9077424470341604,-0.723829433356741,-0.8445866931591971,-0.8878881939701391,-0.9178114090625659,-0.984334850410455,-0.8266250369326787,-0.8730455342997945,-0.9265237657735937,-0.8216994153555723,-0.7566519666986469,0.4464608270231691,-0.8140750923139343,-0.7101923158541736,-0.6568884339826163,-0.9004419866958545,-0.626202273124231,-0.9411684758259002,-0.8605352017314739,-0.4876561980305228,-0.9190035214052221,-0.8871309064484802,3.1403141405236314,-0.8451191514244218,-0.8800193896123808,-0.6000769321686881,-0.6893939636131925,-0.6781030759341454,-0.5774038376096794,-0.8341431688650344,-1.003223655398737,-0.8505696340249791,-0.8948836082485964,-0.7979118625786998,-0.7494466488856801,-0.8594959200075124,-0.8681481228114265,-1.0603474746847323,-0.562734651884633,-0.8849941436707986,-0.8890992158202911,2.327410711222468,2.9313202308358157,-0.890003656458042,-0.8231253301680673,-0.6773942966548683,-0.813371543972163,-0.8057760430228844,-0.9288664948522332,1.431540496607058,-0.6972948277359154,-0.7383969775956241,-0.8825280877459805,-0.661069164073414,-0.8218264411376832,0.44080520252506245,-0.7949850086110269,0.11442299656896489,-0.9319577002309481,-0.770012083467996,-0.8991891827739249,-0.7168547526035218,-0.8494490674847164,-0.8272987284125182,-0.8408639155935481,-0.7958646824954517,-0.7904916320537516,-0.8788691363607795,-0.8604886629145673,-0.9218969761191579,-0.5056332261513306,-0.8863488793592377,-0.8544494876840554,-0.8629680150002126,-0.6321631315805799,-0.7467971531165841,-0.933738560024979,-0.7868825521078996,-0.392809561768281,-0.9295360581474219
SIDM00091,-0.8996679990858807,-0.8218961725076656,-0.7582378557537163,-0.7417379703013395,-0.8303383104087644,-0.8028450188733437,-0.9479114662494128,-0.8671778545115492,-0.9530604395113199,-0.940481541787201,-0.8608208730744594,0.23728585825392204,-0.583115586932269,-0.7811071503605456,-0.5743440426269851,-0.7083053093198713,-0.8741935518129481,-0.1934072067405021,-0.8027547353444111,-0.6682929374706744,-0.28432252792255064,-0.7460545364790386,-0.9047223389499385,2.8739685944475784,-0.6733982249603135,-0.8886175827521232,-0.8614088266735793,-0.635179918288577,-0.5896832681143895,-0.7524909160890105,0.4303339357331634,-0.9103198431043541,-0.8666268195692783,-0.6437847597250618,-0.7809973503252048,-0.6697003950118019,-0.919512255307258,-0.8648229671449625,-0.948092594216411,-0.5215868274690111,-0.7541117815139955,-0.9632030143533826,2.6336346270267676,2.395151355317515,-0.8246428424602388,-0.8842929592755818,1.488548886699537,-0.7424062401490181,-0.7530144425117973,-0.82460590603468,1.7426538777143905,-0.7737460837224912,-0.8097183697099529,-0.40715227544103477,-0.3980688361194704,-0.8165965563802967,2.1237409009743295,-0.09012207168345125,0.9042139491007046,0.0917452369998169,-0.7742645930683665,-0.7741983192188098,-0.7671531390614483,-0.8291242565677824,-0.9795077453441643,-0.8843508884432776,-0.9551273798800478,-0.7153219635194596,-0.8480259437597439,-0.820917272749627,-0.8474939984551131,-0.8690813855760191,-0.8801272354967091,-0.862076913609276,-0.8900067084326375,-0.6704462541838656,-0.8006003827583413,-0.9017270801503011,-0.7706361965584447,0.16019510663870562,0.755551425313
SIDM00427,-0.6043307054516593,-0.8368738450204276,-0.7721732918729131,-0.7928483058427107,-0.6103025162958935,-0.9147748443043081,-0.9464444851441605,-0.8835187643034438,-0.9141222058561396,-0.8470429643251043,-0.594535043371668,-0.9448302714266422,-0.7441045467632086,-0.6876864258305149,-0.3962867625142923,-0.75988840218539,-0.8608566492987693,-0.44511134018623844,-0.9893899587599171,-0.9067595666051645,-0.24898755578986465,-0.5561546283155262,-0.8542507269402853,2.509872245130802,-0.8571241884947887,-0.6972364036670409,-0.8332436409455289,-0.5516949528250408,-0.3924748068333621,-0.811592119149838,-0.837756978572341,-0.9832408077698715,-0.8206959075370632,-0.7484794875460966,-0.8551721940630276,-0.7437515660935763,-0.8851885724584413,-0.8775692799665412,-1.0479367597393756,-0.6163813809222188,-0.634142943511251,-0.9449201206020333,0.7755744708855677,1.1711587258769924,-0.7879771876401346,-0.7915083248223448,-0.7722678318538329,-0.7467528330140007,-0.7890462128633837,1.24109970743334,0.7363483950248778,-0.76299590238327,-0.8432911322284992,-0.8431133952524567,-0.6708220047803504,-0.8214698207540939,-0.8560359554946646,-0.7801682391767306,-0.4766040048959823,-0.31895480650516905,-0.6595501257887322,-0.9063511025197153,-0.7692820693185155,-0.8327713346102847,-0.67433622776203,-0.8838139575038959,-0.8219211107357849,-0.8396056926392103,-0.7984091034266784,-0.784580606198519,-0.8636925663944709,-0.6859824067193591,-0.8506580700239613,-0.8464225808970055,-0.8227621168586535,-0.7866290939731058,-0.7086444895558618,-0.8956825531105169,-0.7740424323078031,-0.2672528779115054,0.2538838912341459
SIDM00758,-0.8100380687046412,-0.885659010885531,-0.6324865689488139,-0.8157335845958265,-0.6993880719248667,-0.8703731774524269,-0.9574982516499696,-0.851726966157785,-0.8578743393464414,-0.7772052474929201,-0.7797641401187378,-0.004091083825543497,-0.3337542289770125,-0.745870559231661,-0.5186769065174891,-0.6963738607792715,-0.8301769832046954,0.9111820936573003,0.5835017650120011,-0.894213680013834,-0.5802523370292453,-0.8050286594164934,-0.8974836216176122,2.3984009054569135,-0.6908253107012495,-0.8779951007165446,-0.7692278193804382,-0.6060167928331583,-0.31712082288564014,-0.8052510528021972,1.4078329539507382,-0.9169313954020313,-0.813222433622302,-0.7877582808382683,-0.7590011067569568,-0.7610551788873821,-0.9437528001119021,-0.8346561799361281,-1.0029739610271657,-0.5137823178438891,-0.8457923433166514,-0.8807736199228494,2.3370922635712166,2.2809186471795475,-0.8963456471539097,-0.7533536553274954,1.686436357178642,-0.6306336505455736,-0.7851988497635515,-0.9525017568401734,3.1816877695429127,-0.6839913011232774,-0.7635911039451966,0.047440181965948236,-0.1658112720911302,-0.8209883848619812,1.6370578212312383,-0.5096916700735901,2.6408325035738023,-0.6345854740028365,-0.7912055857049044,-0.6451865805589337,-0.719960594242277,-0.8173320003609154,-0.4014224685131636,-0.8645912964309906,-0.8072743011185406,-0.7427356827963311,-0.8736753575027919,-0.7368221557864261,-0.8048899299384717,-0.8767089205126849,-0.7989705831581205,-0.8507532457840677,-0.8388286310155905,-0.31235989602439146,-0.7194846666257264,-0.9365540616229573,-0.7476443918925086,0.09662794905107741,-0.8488296921516578
SIDM00612,-0.69968769488004,-0.9111976257947467,-0.7263214559267287,-0.7639873700598963,-0.7632989157687055,-0.8446483131834718,-0.9578706178084436,-0.8729512107517342,-0.903191554709783,-0.9250473190798737,-0.5212176811792755,1.0152474487948526,-0.5477582341305699,-0.8044937673673398,-0.020467273290141263,-0.6141689207502496,-0.8403126204716752,-0.7007537611339608,0.5021949928380122,-0.884416567469523,-0.43660400542987327,-0.7894833579092281,-0.9153493622817613,2.552892763635197,-0.875662634494138,-0.8811204254280652,-0.8017333798832339,-0.4678157439171428,-0.6389682432208686,-0.8572462449120507,-0.7876598424474036,-0.9360342245555624,-0.8145034828074945,-0.8415901629037983,-0.48696999435095384,-0.7177859329620109,-0.9217320022770923,-0.8529278021896703,-1.0536574637709797,-0.5165280601168912,-0.8344520156548977,-0.9560090161191628,2.8763647967187875,2.1309055691082897,-0.8728935323887175,-0.8645026525319548,2.4271449461481787,-0.7399787351963475,-0.7858298753106923,-0.934976297249591,0.274628289605187,-0.783097693512025,-0.8105014491726401,-0.7643797695270399,-0.45267704796269903,-0.8000995839484357,1.7904780816372483,-0.7910690665711936,1.5394301429186579,0.1520151016737185,-0.6900259547467427,-0.7301950158135075,-0.7606957587092406,-0.747770472323092,-0.9659166774029407,-0.8978074856070251,-0.7975014811259866,-0.7869145446883674,-0.8105002664561111,1.2567232484396007,-0.9067631181749359,-0.850927295178607,-0.8232511797911829,-0.7518154041060108,-0.9027938332010385,-0.6061605839688887,-0.8021297289253727,-0.9474142968639933,-0.7213245890598701,-0.3249219234087276,-0.8348716272346
SIDM00553,-0.7144161364695465,-0.9376505932167543,-0.6797155104169815,0.9075161362969532,-0.5172516290829183,-0.7863725935811735,-0.5832196466905105,-0.81264154399543,-0.8957766278355168,-0.9048617304651625,0.5932399469777803,-0.6523632371777778,-0.7679834045116085,-0.5829052427716223,-0.47472003874027974,-0.6616599805993824,-0.8471860739149857,-0.3585591596416154,-0.8523085173196762,-0.8589708478608896,-0.4922067716977572,-0.7394379402630455,-0.9117696366433706,2.906816385927817,-0.8322595829015954,-0.28851593622713556,1.8033995565337984,-0.5256670775612622,-0.5386893417309326,-0.805432136340052,-0.43450055573712787,-0.8138266373552017,-0.8311606962648846,-0.7614154497420796,-0.7176786544899117,-0.6862551956332891,-0.6119046661922768,-0.8134460149043559,-0.9807001978259776,-0.4611043530183561,-0.6588676559880716,-0.8911736324989152,2.1435656894342507,-0.7140607071830403,-0.8569192365095986,-0.764384656472481,1.161707652220526,-0.6337284409055882,-0.8114002941096432,-0.4693765723403866,0.9125316465198636,-0.7394517958867114,-0.7250567986606172,-0.35882092592898157,-0.6768500357914586,-0.7966524558119623,0.5250743602223364,0.3428259937249,-0.8492300701214356,-0.8790485302766982,0.37712787640313394,-0.8727258156922999,-0.4489289082461485,-0.8277283179902003,-0.8468671999793769,-0.8285425619919398,-0.2792311114535118,-0.8387144162730928,-0.8360329261500423,0.06953492736331542,-0.8809329408682232,-0.7312038266958291,-0.797432729591594,-0.8213025820330299,-0.8051125868018353,-0.570106282123107,-0.6653247468223272,-0.9089251450631228,-0.599041146269815,0.29030521404557874,-0.8477025810123396
SIDM00343,-0.6868887678274198,-0.9546396934220986,-0.7323148242049308,-0.7720152863549624,-0.7708931616820607,-0.8915239334058629,-0.9108491230976986,-0.7661946476829155,-0.9033570013852171,-0.9639439892198195,0.06704727500717736,0.19474632494554514,-0.619954467704389,-0.7656870957460734,-0.1916440720224425,-0.7966663830239552,-0.8454947206835643,-0.45067307702953996,1.197965567630335,-0.25873261683966614,-0.33375905593477473,-0.8844733541195164,-0.9406923356638031,2.2665828878711327,-0.8303047821118139,-0.31631794303450944,-0.7850221210991981,-0.03241697041839791,-0.5806309791018209,-0.8527014817563232,-0.5788569330985646,-0.9475386120088247,-0.8335515213165413,-0.725081885841745,0.40813255853759406,-0.5057324835819423,-0.9176650712408079,-0.8982391732698962,-0.9976725213839885,-0.40741231431393476,-0.9524894149807404,-0.9497785957650831,2.39024217237747,2.289449167077045,-0.9308489564496033,-0.8747345505210975,2.3264955285226163,-0.7289894742897791,-0.7779185754378083,-0.904393012502295,1.8591388435346856,-0.8228463311059091,-0.8003056985970622,0.8476169940723329,0.07180648344386904,-0.8944873081816674,0.7306682671567094,-0.7471338067712157,1.2099202414729293,-0.3114479172230879,-0.7418781264326632,-0.7530890563155189,-0.809318945855021,-0.8814651577869146,-0.8951667396472891,-0.8691697625934327,-0.8297816736608593,-0.8077563496827134,-0.8393177680290772,-0.7967820208105001,-0.864282045798085,-0.6995389672129991,-0.8721563832457886,-0.8337570958106867,-0.8359019438990745,-0.8127237582677952,-0.728092656515855,-0.9491881866007957,0.7438955331596483,0.4698982156993958,1.143713331128633
SIDM00543,-0.8922532025650552,-0.8246944698601079,-0.47988866303785377,-0.6578126721332059,-0.7916655178955951,-0.7598688087899048,-0.9391582640672028,-0.826598974539674,-0.9404185804949721,-1.000165810524796,-0.8508928856326091,0.44660061491682357,-0.7916655178955951,-0.7669945672404697,-0.30826612854251695,-0.6292258120213163,-0.8595579826898576,-0.3803701554733906,-0.8630209290777616,1.2598049110018321,-0.11613634515874298,-0.6660319912550865,-0.9051839181183844,2.6958006661356926,-0.7295881777286704,-0.8383824803303698,-0.8105355350960604,-0.6113411310020418,-0.5967253288432125,-0.8637683452162528,-0.8278895265267856,-0.9914777713621853,-0.7922019376977198,-0.8543261895462755,-0.6938849655973371,-0.578682460433894,-0.8774470171522843,-0.9002516217111248,-1.0007664309605209,-0.5648254800790355,-0.8369195989305216,-0.9353079056193239,3.103803684767002,1.5381433635821817,-0.896066749625618,-0.9012706765210655,2.2081974751749733,-0.6394912468368882,-0.6987226105658235,-0.6965082771216176,2.8646643732988837,-0.7734736009496743,-0.73864111817686,2.0408252141650083,-0.5439344983174497,-0.7352558219489101,0.9339913425900483,0.02383165429560733,0.21575095842370043,-0.8531490611031767,-0.6365134725107872,-0.7437417549141611,-0.7354926539339242,-0.746346140261209,-0.889633918262765,-0.8377021630095883,-0.841816974423876,-0.7217651651390351,-0.7778352217630664,-0.7704846734925701,-0.8515166837070364,-0.8072241161351794,-0.8490507204485133,-0.8033843938214622,-0.9100012534697878,-0.6785573743221827,-0.7160733984985209,-0.9804090681065923,-0.7744874509420012,0.13777936845443733,-0.770759965960652
SIDM00537,-0.7240754425231682,-0.8393039970022023,-0.7888436940892263,-0.7990315887263675,-0.9001670458905027,-0.8579066616663273,-0.9703934190255082,-0.8853866101485146,-0.916033017896759,-0.9772975695597557,-0.8777449746018348,-0.541578971424144,-0.5951369494572067,-0.8333430733843398,-0.6958135967165172,-0.6798950090396788,-0.8918074652870215,1.811800668460365,-0.888742315648752,-0.8894676127289346,-0.26528837264750604,-0.8079875146388467,-0.8916692664414367,2.7406629648769134,-0.8212869085323999,-0.8264441259566796,-0.845845597175604,-0.5338917611939948,-0.7521808876561948,-0.7970292104411201,-0.7825887341641126,-0.9081563969482285,-0.8084127916983451,-0.8210699880291991,-0.7277434791096943,-0.676754436909721,-0.9243953883678762,-0.9143788505049602,-0.9214032046498981,-0.5684710189077326,-0.8192703293287031,-0.8824489301241771,2.0900860079064407,2.8057999184168407,-0.8657346606994486,-0.9255718159774999,1.2232782909001076,-0.7880120483443641,-0.7598668548905072,-0.8268225662039023,1.354784664001441,-0.7050139601852121,-0.7847083249921959,-0.8018286420087426,-0.7376593262325144,-0.8374019176428162,2.182937922510166,-0.8141533725457645,0.000748826058645178,-0.8895559057233353,-0.8220028229567208,-0.8982805174239735,-0.6390602784213418,-0.8625347829657153,-0.800246000682009,-0.8735058324617603,-0.7510614662916981,-0.7013240486503706,-0.8520596569210022,1.6342073095512912,-0.9349158132420191,-0.6908273798615832,-0.9123587033903746,-0.7884024738888796,-0.8285526944778817,-0.38618620185080527,-0.8067154521659069,-0.9299091775597484,-0.8003008841587387,-0.23955994174555717,-0.8899297707883587
SIDM00332,-0.8595675056886701,-0.8400674302818653,-0.7486345820337296,-0.7611560047688813,-0.8122554769671325,-0.7831678178395622,-0.9969410883062708,-0.7732363783153163,-0.9511078586760415,-0.9128005838805352,-0.9353035975399417,-0.6959898699756908,-0.47771272644484775,-0.8082142999719983,-0.5253721729150772,-0.7312798745956006,-0.7949085506202185,0.4138856838169562,-0.8405806345678031,-0.5644355986822829,-0.0748036086430557,-0.8317956710717124,-0.9333119351230033,2.770438275699071,-0.8539107115262746,-0.9431287152455562,-0.8832699350964404,-0.6276610109255092,-0.8060926790668165,-0.8212840635877666,-0.7590369539839653,-0.846989090196767,-0.7353871449661568,-0.8331595311261334,-0.6618777314163355,-0.7053617884906442,-0.8622780037670443,-0.9013019911923145,-0.9621715496321159,-0.6391162292550093,-0.8144826405454322,-0.7915658215810216,1.6095979984125732,2.6127401172879066,-0.8421913755856121,-0.8756169462778065,-0.7503532497529388,-0.7489996541784887,-0.6982279683469997,-0.9254582096822771,1.7011573915646045,-0.6531963235278188,-0.7304252692009843,-0.6662702852726484,-0.38091069150945717,-0.8328015999305245,1.3329899366869702,-0.5930068697935151,0.4061724440265047,-0.9084927960890595,-0.9165865912345257,-0.872893107259875,-0.6898383962410674,-0.7659545322915408,-0.7875433176457322,-0.9478529406616362,-0.7463249861612185,-0.7495990017415838,-0.8784306176788914,-0.7923572719469372,-0.8696568387930009,-0.8599150243100973,-0.8895430982160393,-0.7952076086244297,-0.8253260493548331,-0.5976013998851673,-0.6535336014706707,-0.9634156905621045,-0.7466492395050167,-0.2719255486802688,-0.9350910269729831
SIDM00299,-0.7160836817562453,-0.7798704266332747,-0.7355333070830383,-0.7425597261912729,-0.8195206952186526,-0.9529388571551056,-0.9449986585546251,-0.8454148545944742,-0.8554542718895214,-0.9693234394276372,-0.5697043992226232,0.2031850804458224,-0.8189199078275216,-0.7944210630578286,-0.24817272474679797,-0.6016701458951288,-0.8620265209982388,-0.42743218409718786,-0.873111117923986,-0.5944382895188284,-0.3508740373923486,-0.8528739789533163,-0.86930106499655,1.814934219854338,-0.8635918925896287,-0.8305048991781584,-0.7810572276934765,-0.19801319094591413,-0.49736170177124983,-0.8493735785717718,-0.879007560282756,-0.9449053120234647,-0.7762975760561467,-0.7177814569060359,-0.6066356864125625,-0.6874231229725052,-0.9085929667995496,-0.9082664663902374,-1.0173439562177886,-0.5652224764533145,-0.7912455287338618,-0.7651920154414782,2.8201715065460227,2.433189995658497,-0.9285188496037984,-0.8617549784077153,1.8334537084579001,-0.7366488062302899,-0.8022780608584691,-0.8802674820797177,1.9997134522343354,-0.6711290850676026,-0.8082161161272758,-0.20574089665580306,-0.32539059505266393,-0.7740293608923073,1.126738525388314,-0.6507104988223291,0.3969791816326612,-0.6952802004498096,-0.7442845730548213,-0.8875166468881054,-0.6603772084196577,-0.6631459915782246,-0.8945053543357047,-0.883785769551821,-0.4375620943095223,-0.796186831267025,-0.810670395324361,0.6462047443792239,-0.9518748098003075,-0.7110018063271883,-0.8517353198729318,-0.8154387044705363,-0.8751035472478692,-0.536606890737378,-0.91344216796467,-0.9593579934795343,0.15408977143424787,-0.3319312651058939,-0.9041272910196102
