,AMD1,SRM,ADI1,AHCY,DNMT1,SDS,TRDMT1,DNMT3A,DNMT3B,LDHC,IL4I1,SMS,LDHB,ENOPH1,BHMT,GOT2,CDO1,APIP,GOT1,LDHAL6B,TAT,AHCYL1,MAT2B,LDHA,MTR,CBS,MAT1A,AHCYL2,CTH,MAT2A,MPST,LDHAL6A,DNMT3L
SIDM00389,2.057835842525893,2.1235834802501765,1.7796803958730618,1.917437154419365,2.699573892402695,-0.8172682260348688,-0.500990020023895,-0.40976127864913237,-0.5974692712124514,-0.7831576130556924,0.02919471371733969,-0.5913582412432175,3.548821481808458,2.1317402527606193,-0.8822171911166621,2.123713163664799,-0.8774020867935495,2.171698578305658,1.1669185779783473,-0.7196033887411253,-0.8043855311709074,0.9664239428060817,1.5579461083537132,3.5390700027129762,0.33952530169021455,0.9136879628877067,-0.7954729387600874,-0.6474607518103446,0.44491259254424803,1.381592392617862,-0.30240242214143864,-0.8214405216795954,-0.7219015537916186
SIDM00489,1.7087095178308045,1.4845454609806472,1.4604392952053924,2.3480979165194817,2.168239908571122,-0.8457903466726735,-0.6014241907086942,-0.5884714629035344,-0.4027963276952057,-0.8110234845336038,-0.744998288072954,-0.8798404542946974,3.3096734967387604,1.6502053085453723,-0.9547323702071783,1.7191271504828816,-0.9530602713397968,1.5683239919398329,1.5334194419812084,-0.9321964163524562,-0.9354202419242429,1.962842234998501,1.3226201214265896,3.0924805585059496,0.286134069508682,-0.8374957406897968,-0.7094807539817646,-0.4463529741766114,0.12965910595339558,0.8448621111572548,0.8733518605767737,-0.8338295607878083,-0.8547845091273993
SIDM00953,1.4779518020974782,1.528818631369999,1.6283945429931206,2.195391467221915,2.5470932763539773,-0.8649211391043553,-0.4597594298819873,0.04692797143345669,-0.23825122538405916,-0.7955400889139623,-0.7620369735660311,-0.6305255475446676,3.5526882482530646,1.9896049604425594,-0.9242787202900457,2.0064076663152233,0.3771042402621382,1.8866679584303019,1.4180906441928778,-0.9848802810011491,-0.9407101981393893,1.4630572639181778,1.3981292490872075,3.4085125392289535,0.34076376799893604,1.3927962087837322,-0.7701012877126867,-0.7089241752086102,0.3158149516685601,1.2183999283952025,1.4713509875044837,-0.8341458503480835,-0.8005132964181827
SIDM01245,1.7573890932693015,1.622751300484104,1.4275445526655755,1.6012716253328843,2.6082697930437497,-0.8869585902406426,-0.2945386021143677,0.16562241471350128,0.7572050562331408,0.2576149207584969,-0.6906112454029897,-0.6743303823821502,3.5577752605697017,1.9525266553053322,-0.798142219965049,1.6738164063505074,-0.9091542635188983,2.2696531195543623,1.5999755225289516,-0.8145654349233001,-0.8122496244495013,1.6381154051790734,1.673611247595523,3.346394843988803,0.2609481104966179,-0.7315051845535457,-0.818118605794417,-0.2803568371184259,-0.12654941293959573,0.7307184866274757,0.9308583073344292,-0.8088009023323157,-0.6980381415616947
SIDM00929,1.4107619644416738,2.1387983567951276,1.878265292514593,1.2234364555081059,1.8883931582980085,-0.9236673280154519,-0.489357756121244,-0.547037407903115,-0.5749516996966796,-0.7639411267333265,-0.7820244562437535,-0.6378106348195034,3.477142771864872,1.7143093909568206,-0.9605442665796864,1.6961287181044464,-0.8868701488819835,1.8740950497894817,1.556373721364283,-0.86034035603543,-0.9649388548558236,1.5607969607297312,1.4063466796114419,3.6302699944240646,0.10723135167019322,0.5147614558864793,-0.8084924078224183,-0.05540770644450819,0.5774033321233264,0.6909859771253554,0.9535250513181576,-0.8790035887599575,-0.8864744597969771
SIDM00732,1.5207608742473706,2.158093742854826,1.4264405811150467,1.4109998102535457,2.03430001234535,-0.8626650993338016,-0.5484068242902578,-0.45778333477231103,-0.3905234943466319,-0.8048167165210268,-0.6274347582398302,-0.6810458293754658,3.3028973731860223,1.6245929787145097,-0.9463629043090378,1.276611529652445,-0.438201821574214,1.2902653165226416,1.4769717480881486,-0.9156414364030143,-0.8868852289163768,1.8679618652212902,1.2865131164176051,3.3390112437835913,0.3230054530940314,1.1522770776475588,-0.7149338365141773,-0.2936088252416246,1.5324345390554006,0.5364582099235154,0.9091201888535162,-0.8809586057662653,-0.9311800258309718
SIDM01047,2.0797959222676066,1.9327579772341388,1.1659744993795604,1.821092177987586,2.506939337441343,-0.8318478833571641,-0.034587901482828705,-0.4037429523900582,-0.35820478770725694,-0.7153720532140982,-0.700695510940611,-0.7187269249599367,3.51999443698381,2.06471891410517,-0.9090813818049662,1.2048243118420023,-1.0172887835585576,1.9957710938591342,1.2934389646102937,-0.8236476185245547,-0.9375575853390573,1.4319122986590824,1.8051393780618759,3.2481017295374217,0.26737472218627223,1.475161544212445,-0.7604799898610443,-0.3332191636494917,0.9765547868192584,0.788204016415972,1.2580886932373205,-0.8049590922710059,-0.8157287018560876
SIDM01229,1.7813544228543423,1.826409223542972,1.73224004909365,2.3068144976276583,1.6436183756021643,-0.8386806397962759,-0.6780423412258272,0.5595108017376468,-0.4620741124283688,-0.8917691840447748,-0.673855329636827,-0.6258157915270098,3.695483955312309,1.9188213883723835,-0.8158580409131977,1.730887831210813,0.9507947593194532,1.4226962322142092,1.7998721820616463,-0.887320797219664,-0.8629001872615799,1.5254317628237446,1.2499043886920957,0.6066790952086536,0.614639925974841,1.3509406005303406,-0.7977385893348287,-0.4989183052534741,0.15144389525447785,0.5421066569444429,1.6689106488907977,-0.49262968897662746,-0.8540428470700124
SIDM00540,1.1521004254972707,1.0023915389212594,1.6655339192769496,1.41947648342106,1.4099037413591824,-0.8807708472461308,-0.7256844724190739,-0.5165206697587843,-0.6366488906623051,-0.7994238248683481,-0.7262476162848992,-0.6430691051098484,3.023826518918205,1.0533799476161099,-1.001039229336124,1.7862485821375143,-1.0060183993469753,1.2783795549020833,0.9743812958856225,-0.8485379978357659,-0.9369348275158864,1.3596947070271002,1.5978939424844616,3.1950538635637447,0.14155602335083953,-0.8235091747529928,-0.8573688674897963,-0.052809875392075746,-0.35771342612673973,0.3137975932391241,0.8543474554839312,-0.8071252796733779,-0.8989272524160338
SIDM00264,1.3109421046335759,1.8606867277724983,1.8299772531628882,1.8224813232389248,1.6892225564577894,-0.8200344855602609,-0.2482567672679946,0.3615142670177351,-0.480119203792784,-0.2625455531930623,-0.6858307085429646,-0.7592866301751836,3.47735376934661,1.790236314286894,-0.9238206432604497,1.3087543225448475,0.1900904060042515,1.5058581153824064,1.9706303383826018,-0.8841121657948459,-0.9365428139646109,1.3997201615191635,1.2913851649606036,3.2739154796098022,0.5021148659815367,1.7036386299966524,-0.8579869467928438,-0.039785857273570556,0.7698166001596143,1.0705338168612277,0.9267139228429826,-0.7991262475973683,-0.8900305931041194
SIDM00842,1.6590587672514914,1.8442898064078093,1.5856532861593937,1.9926080918317357,2.0094344985853594,-0.9647727955729555,-0.038047987230276116,-0.3361261233264221,-0.4887662513635004,-0.022367852227052256,-0.7192148084506942,-0.7573762027900284,3.7146835445286603,1.983288579699376,-0.8511516877890287,2.013012820674853,-0.9634932329201047,1.3033797613894262,1.9051814087526113,-0.8334249844898565,-0.9397842974402199,1.9001606892018499,1.1102591152066372,3.4151312704293906,0.2774148346458513,1.6771483853734785,-0.7932712742167818,0.3400856061678121,1.4321518619696458,0.626288250748574,1.7288046313195509,-0.871652610719491,-0.7197286588568941
SIDM00923,1.4452466878564234,1.9989706410523183,1.9737035748349994,2.1845381055482216,2.2167811236149197,-0.8496113396090001,-0.583938043115555,-0.37616279674917186,-0.45510774122774744,0.9615800866928971,-0.47445042924044434,-0.1083644169923528,2.8624885055334537,1.5789457371885758,-0.8642811585228006,1.9297744571241873,-0.9560382135844641,1.8101676375195042,1.3981418931485845,-0.8803404032983221,-0.8591829447647493,1.3077166219587657,1.4330412811482953,3.4796743875145513,0.07475864073632467,-0.0076354659223416155,-0.8391269381895465,-0.24391698832061595,0.31645360639280257,0.8234134786139184,0.5240846300286567,-0.8307373230611239,-0.7822938980138083
SIDM00120,1.4645664709184727,2.11874784706737,2.2468618089835033,1.7721973613613378,2.3632889670633923,-0.9102237911954629,-0.5051174554999023,-0.29088066144937913,-0.4773788855956268,-0.7759884388402768,-0.7379430266976685,-0.5811011163419426,3.266562325055108,1.6786580196797722,-0.9180453551730963,1.9777318448484473,-1.0030241952088286,1.0705859669984623,1.7510285190980026,-0.9091993558546801,-0.9612239516533072,1.3965417906084676,1.373044074725364,3.3156980160415794,0.35020569660498047,0.36822806669316827,-0.7768662405335255,-0.2812265361872195,-0.19351781041334595,0.6738852228159966,0.7729096035446795,-0.8486197395992433,-0.8890242643321528
SIDM00900,1.5479601636187523,1.702261112059173,1.2389836930834282,1.4395138414265702,2.317248799470776,-0.8347170024598981,-0.5961072759057543,-0.0794807198791825,-0.6654679754523445,-0.12665934454342853,0.9088561179301485,-0.7164977798601269,3.506449190330811,1.8808985111746062,-0.8854549738927739,1.701645179549117,-1.019050234827161,1.78971612997325,2.153622540515501,-0.8332438470600646,-0.8924993878988007,1.611220239396419,1.5751240124640746,3.155779396501201,0.23386622335837837,1.477761822104826,-0.7898440911951536,-0.4599340032455322,1.8840190235030176,1.0441025065725578,0.8828156637865728,-0.9204217396788689,-0.8073530862365987
SIDM00962,1.6516304865406222,1.9669997516750808,1.5655267158978714,1.8899458847284982,2.527280070763019,-0.8156710199463226,-0.38269594749690183,0.20670772615752178,-0.42224867524157605,-0.8219822467933781,-0.5896342990022877,-0.7238628587876272,3.5630329968381895,1.9578082556519283,-0.8413543117959045,1.5583688553105672,-1.0216982131090482,2.0848625055640158,1.1473566781948819,-0.8400857427446804,-0.8458791416844733,1.6638219806984442,1.651395000336777,3.2413191849472516,0.5499900320580418,1.260053145358354,-0.7326667071525172,-0.3709955448386432,0.07109624726220293,0.8875663796902243,1.356552477535216,-0.7797558903076621,-0.8084015409820229
SIDM00889,1.7510796257934453,2.2626491885467024,1.1715842733797892,1.9610467788803543,2.2603207505630385,-0.8062070054953925,-0.6222555024050808,-0.27985357515782255,-0.3831727357448055,-0.6535294700321319,-0.7178993737277427,-0.5573270843429043,3.5095102502774456,1.628858863809883,-0.8571506743772687,1.8715575017589827,-0.9287498421846139,1.468608324265745,1.5580558636915542,-0.8443728511222003,-0.833594412379709,1.1056554947061452,1.7391614843885885,3.4008310570449756,0.22378975909779247,1.1476102130361863,-0.8572198495162634,-0.12003283207915227,0.048858848712495656,0.8932985246912687,0.9752241978591162,-0.8311994080220064,-0.7395813111728021
SIDM00864,1.65347002206707,1.5718638251295005,2.249794720308145,2.1791063860283235,2.0916157759645,-0.8448422783778855,-0.7331723864968043,0.050104190882051765,-0.14724977000612258,-0.06184847647415093,-0.2195083186174483,-0.7544471006400154,3.3788768234852937,2.1315333309036273,-0.9474860248137845,1.7950027006368552,-1.0525538149417102,2.1390028253400932,1.8375143838464858,-0.7726900503643582,-0.9688397778977769,1.3503426215545788,1.4445712307649707,3.2110618912786135,0.27297291739561574,0.36323956734085383,-0.8664535521724329,-0.5438724426352558,-0.6377357481089067,0.7637755017514292,0.7206961846591325,-0.8401170176051861,-0.7292298759792512
SIDM00233,1.4552905461922312,2.2686400051856563,1.6622971966398723,1.4975554397748698,2.490738300020529,-0.9059715398256435,-0.3280977736807514,-0.5389707611261925,-0.6104209684000819,-0.8340702493374269,0.6345449927488989,-0.6514285706294289,3.2824279090311554,1.6647561340719836,-0.9213145685820625,1.8528787046698962,-0.42890758067121354,1.2756575515270339,1.7876820575038315,-0.8382972304261127,-0.9156889203455001,1.482490599007982,1.6752524975957375,3.365621245629026,0.22596232857808884,-0.8428376887684398,-0.7993167616355111,0.5417577299660303,1.8770279303128283,0.6575560339698797,1.3540014743013593,-0.8483401007514922,-0.7817001444782181
SIDM01233,1.4553882908986056,1.2767708454287647,1.6613235913472937,2.1275881081231782,1.6529062843923295,-0.8439963757854356,-0.7075477346411274,-0.12040052571246916,0.9283908532308217,-0.7861272146516145,-0.6384154963609471,-0.771588228248068,3.5473208810624075,1.8695655072875126,-0.913399097419417,1.5070472055891986,-0.8840547102824527,1.1902017409108578,1.564357588254601,-0.9376678761694036,-0.8790741626403981,1.1184239970492496,1.139015473774008,3.1482011473016938,-0.02398636081494091,0.4620596506677187,-0.644639183451403,-0.027023532221610698,0.00748585319927599,0.21809650975349412,1.1472361020401678,-0.8339460641649502,-0.5425788728303179
SIDM00964,1.2701401213649846,1.1944923885260579,1.6420582743246388,1.8216317640597979,2.257034167238712,-0.9209328248832853,-0.7497507568066281,-0.4605215760872824,-0.3957721529101866,-0.9272319225547168,-0.7099108916047329,-0.7662628010251653,3.3390365772802744,1.3557870567544927,-1.0071319982111178,1.7665192118666755,-0.6132878156572734,1.7601384550688084,1.346577488141637,-0.9898815725442348,-0.9539633879916127,1.4473265950481087,1.692400243176597,3.485885170931478,0.0794192489860774,0.608822276116598,-0.8763372630993069,-0.2909550236222307,0.34832059655494646,0.5450462979858459,0.41291134376966154,-0.8341776510872001,-0.8942303011561191
SIDM00196,1.6093498621763118,2.04920902643456,1.2543004699648537,2.1145627195940495,2.459657702660261,-0.8269208016754861,-0.45788366731518804,0.16707888513369298,-0.24980709561528242,-0.7506836086398757,-0.6430900290103745,-0.7042827922783893,3.605770597829199,2.0002127843247854,-0.9798675579304365,1.4071064645957891,-0.47660090227345286,1.4654861106746357,0.9873761074164153,-0.9050922074310235,-0.9218108652368587,1.791916538867575,1.5807382593486456,3.311525813223737,0.45256653461809293,1.0025581920882558,-0.850929946169231,0.3254132479297003,1.0957279854839888,0.6292695012972123,0.99842309635757,-0.8122419543435982,-0.9187909695692374
SIDM00287,1.5407641787957236,1.9410879555938088,1.6374716891494594,1.8986599324271096,2.196400348287162,-0.8422261326627211,-0.40776214215191015,0.09249748840807026,-0.2467423804985215,-0.9120108086067954,-0.637860827454559,-0.8608126198011186,3.4984523864759005,1.745896980859934,-0.8878122483237998,1.4505413191096035,-0.9467165653628964,2.099634111035569,1.71336841282239,-0.9101437732020273,-0.8505123237998005,1.4516139915627573,1.4240624245865783,3.0435439963383417,0.5869167205305751,1.1828561787438663,-0.8410605241006972,-0.09511107285811701,-0.22151012997670794,0.6408508893360702,1.1025605773934448,-0.8479520756167097,-0.8447312982392979
SIDM00501,1.6490677683759611,2.294482867259513,2.1221316393004446,1.7850385788426688,2.137694681309247,-0.8326504371600035,-0.6444382123154162,-0.4330593823402615,-0.4541697984446734,-0.822405682486693,-0.6549299195398309,-0.6763108766595068,3.262895178963165,1.743115523725719,-0.8679952560428914,2.019839263363292,-0.9334565141100795,1.4983084213955802,1.8632352497279747,-0.918608599640175,-0.9105183197362525,1.2044162118635753,1.3391798549637886,3.4309046458377503,0.12544935673086838,-0.35163119870162945,-0.8859049979859779,-0.6522492143489169,-0.14010683342499242,0.7770526388267844,0.5460714966262551,-0.8970946092823715,-0.9062500266280571
SIDM01237,1.9537214721342224,2.2193523856419084,1.5047144825126966,2.269554968292056,1.0613358764605885,-0.7469085505078706,-0.7264926964422338,0.04761779898079436,-0.6228026445565764,-0.8264294569454584,-0.5560871543173947,-0.7774571119925275,-0.7917826226498172,1.7192575542832065,-0.6254925826281742,1.5815501719142595,-0.916069144526283,1.2005541215232307,2.9716762967450188,-0.8890374112323982,-0.4928124452743111,0.9656456312634012,1.1994367234128072,3.0572186362150138,0.2745107494441521,0.9108435957145854,0.6155226577376749,-0.3464188556562911,0.6014119749487454,0.676620984443776,1.8837955218124351,-0.898375393295757,-0.6306706135509458
SIDM01228,1.4579843319401702,1.839824867411609,2.3212704816803376,1.673602993064839,2.0487665300901305,-0.8772215280652874,-0.682401546115843,-0.39029474468536807,-0.4096255850352886,-0.7200100497226254,-0.5932844384663136,-0.7555136535451178,3.804584817657489,1.825832489336404,-0.9613180534888629,1.487408552113819,-0.98358214435767,1.6839380853598998,0.9265516269337943,-0.7534050164487263,-0.892278290804969,1.9612650788412156,1.4783099982612542,3.258355949144951,0.32080018766876406,1.1301424658162413,-0.9069893164973745,-0.33561209093210975,2.211536969127088,0.6340104255179865,1.0219566402633184,-0.8116748453674923,-0.814825717691803
SIDM00935,1.1737582565750535,0.8947759167958839,1.7100580586910947,1.1958905477372035,1.557754271918144,-0.8639499429027214,-0.6996392014496252,-0.4056329964360565,-0.4004385850819291,-0.8242317433669628,-0.6612832847182183,-0.7266105124974139,3.1472910691299445,1.5815757548836844,-0.9803713188821868,1.4851269694772031,-0.9806308169495624,1.416359062063723,1.0737481233592516,-0.8902478542856451,-0.9092083122910646,1.8672409221926045,1.6232420844181643,3.3152964045704216,0.11027600572840128,-0.7241460816692968,-0.8938228673550764,-0.4739850919731107,-0.3492530322456695,0.6394955367771493,0.4742738662357827,-0.8765770328247854,-0.8972775949851926
