,RAD54L,XRCC3,RAD51B,NBN,RAD52,RAD51D,XRCC2,BLM,EME1,RPA1,RAD51,POLD3,RAD50,RPA3,RPA2,RAD51C,POLD1,POLD2,MUS81,TOP3A,RAD54B,TOP3B,SSBP1
SIDM00621,0.6019337522768105,-0.7149800740707111,-0.690293221224574,0.7568981596788598,-0.4602450951807243,-0.4173855384224316,-0.5525843022396335,1.6454046521537666,0.7126358344435485,0.8946751033351518,0.719962825098122,0.4687615954076891,0.6963101921590883,1.5422047137093076,2.2789692266940813,1.5457503323810893,0.5347711997073985,2.009550817323351,1.2877095301904713,-0.2764942175355684,1.7431740803654536,-0.7453586724660246,2.573228368911234
SIDM00599,0.6145969016094383,-0.44113950767175575,-0.5373781708262052,0.7556423259339828,-0.558384773025927,-0.39691289594460005,-0.6701164694953958,1.232873605868609,0.9850977359644438,0.8998070687879649,1.0113163807208254,0.05369987951729923,0.34091620783878773,1.8510415620157088,2.445475423961924,1.2590231373207317,0.8470076903575833,2.146397950320635,1.2489453690975605,-0.20375082462056898,1.2017997942131518,-0.6991808842396465,2.4010026322715516
SIDM00118,0.8385595171999477,-0.6185184768852869,-0.7091595971237235,1.104206842867317,-0.5574830343252105,-0.3111839486806451,-0.18833255864525836,1.5225290873512864,0.7241699993798354,1.0420633783004554,1.0163104852074993,0.5160498556528219,1.327394254854185,1.8638359987146291,2.1930808935151447,0.9183745986575013,0.7209041266157058,2.0215075535357667,1.338275724887188,-0.19321561300959877,1.2808084293929043,-0.7351252589901506,2.580622148618612
SIDM00596,0.993947489989768,-0.5309589849238187,-0.7016642595328191,0.49412877966623686,-0.6516882692878028,-0.2544699360216724,-0.3394896158162234,1.1927792459665671,1.375187445718068,1.2294210500244378,1.313372880129303,0.5471735348479829,0.6625683518418662,2.232575522649954,2.3820356126156113,1.4213422712309738,1.085583454499392,2.3461863231891416,1.501007062583305,-0.3091745593798688,1.1575722806455488,-0.6777224349102243,2.431873643008877
SIDM01251,0.8996821112621521,-0.3990384371759634,-0.6273333576205651,1.232440752869357,-0.5749317451567171,0.2043971334504665,-0.03161624720788884,2.4700011734265024,1.53318515090008,1.3513992992199086,1.67156795802165,0.7217666841207904,0.8277472646199656,1.7417181203753764,2.722526103209837,1.7390359845929821,2.0259862782286,2.7099536686549315,1.2547203794517405,0.19804053609832364,1.4612144249195058,-0.7407722828657571,2.646793578758887
SIDM00197,1.3259426836353012,-0.68524868923131,-0.6971342518700497,0.8432002340469495,-0.34810578121758057,-0.42306798089756686,0.22336009652580185,1.744666939571151,1.0465906648189574,1.046272673331269,0.9731815389639942,0.49491111205246696,0.8891560725251164,1.9360682609773545,2.5667958617143847,1.6632386987401382,1.0597071276260628,2.4152270500203508,0.77840268812847,-0.1951185328476715,1.6118319904026661,-0.7224302509585961,2.81609807470202
SIDM00810,0.11139047405286692,-0.5824368484818813,-0.7518942651658767,1.047294162500665,-0.2596312236524033,-0.27426994510868874,-0.6076611066557057,1.200662129695923,0.8889058802257866,0.6102093874878386,0.9080927803519991,0.2579871571873925,1.3612364558615173,1.9838292426186654,1.7715264549293512,1.3873140994102682,0.608973324824202,2.2946631668684407,1.4832054258009146,-0.6230394692725577,1.122696832762967,-0.8515991141366291,2.3009508161842405
SIDM00174,-0.33877658402660943,-0.8148598245253567,-0.7692072421518733,0.8826645490021277,-0.7028795190661496,-0.5175589344754492,-0.7132866284633641,-0.2259678858715311,0.3954509392197845,0.8671836969714735,-0.59473303359913,-0.39865131461082026,1.096541041068331,1.384112984251345,1.859869109861327,0.7443346815921271,0.11042575309373667,1.9112194812653092,1.175835452304712,-0.4423960564516153,0.08644941018423957,-0.7286852187620683,2.2522436306247826
SIDM00487,1.0871288320444525,-0.2757988015563339,-0.5431139326047559,0.6939912141732707,-0.38479509073713997,-0.48707125394896544,-0.19403909721610466,1.7865337853409866,1.078474923177619,1.1211268254769722,1.423311255347688,0.42935748395326717,0.7001735190118799,1.9304100165116702,2.3120642217863754,1.2784624809830996,1.3155983749980595,2.49704842760261,1.3432580970541577,-0.3118637826143068,1.9607737106528884,-0.5039867392193931,2.466758850405232
SIDM00263,1.0301398677121656,-0.8380842020939459,-0.8163039466281657,0.37602449315625064,-0.5343831008865324,-0.4455940999190099,-0.25704183383496926,1.6994786796180958,1.2335747983909167,1.266466977508234,0.8409276837571665,0.33523803067298213,0.6710000279232029,1.4318491033334528,2.2932131815417978,1.3119432669190054,0.953849529568162,2.0621741973128738,1.1092694009011015,-0.1962867624531202,1.9421136905927685,-0.7876510296838062,2.374513082262355
SIDM00277,0.5415637723138021,-0.660531746516174,-0.7790784131992515,1.2324264580883557,-0.38947134037823594,-0.3200792980590604,-0.5349086199886525,1.9742214274373386,0.6033284074976131,0.8429659440997304,0.6988262567627331,0.34859235087477064,1.0837465240675839,1.0790937288358158,2.1568221144852924,1.1835799204859647,1.1331735222298742,2.092519108206293,1.4446958038516768,-0.20975484070372058,1.1718813135392878,-0.6561006682010453,2.4402998774860367
SIDM00592,-0.1378774293858353,-0.7114307857836718,-0.7436187308573871,0.9194564703986051,-0.6972945530006238,-0.5601279906664955,-0.6279636566490785,0.5169523466909276,0.48175292155584726,0.9227770314920393,0.7237217282947159,-0.08291604641314548,0.2822534267678421,1.9297616170046392,1.8380132264853466,0.4610299849031083,0.1426593353011647,1.944587350863085,1.2659402005733087,-0.4428994119253101,0.3491543597247887,-0.6994676863099972,2.19380402804088
SIDM00496,-0.1413474874886591,-0.614565791950341,-0.7548282665999583,1.4855245143349354,-0.7627575894236608,-0.6102809227073948,-0.7080740409345299,0.47817109452625756,0.46673546786414805,0.7593350115326521,0.43914139093936533,-0.015346491131395164,0.7733246590485363,1.5495457581529943,1.7670445818814342,1.071577753787319,-0.012251703601241126,1.7510679392272217,1.110002634402268,-0.5277545890022245,0.7161547214024592,-0.7945736266984782,2.2566457300121825
SIDM00793,0.5123883334129221,-0.6139847179943406,-0.6168179884991727,0.9100168711936587,-0.6713846913148496,-0.5023969018917654,-0.33239028015238,1.543363948597134,0.9911979776078549,1.485679014516169,0.7674590719465808,0.20142551769927283,1.0554029473857856,2.0877216862627503,2.3577564322618993,1.429849801521561,0.5912549732227745,2.107651189271078,0.9642790371537909,-0.1447161165833538,1.3348629325470114,-0.55521565211515,2.3374016513826907
SIDM00121,1.5338059320003739,-0.5111968620302083,-0.41991942362951784,1.0860903726905866,-0.49592749742680287,0.02239710105991535,-0.07952184900207473,2.2136176953573465,1.3743699634770223,1.3465740617918944,1.6998544377160865,0.40389183363013154,0.9065417624670083,2.277601072453708,2.2325334066048415,1.9471053287178781,1.4520722500405878,2.236499086375251,1.3096029120576054,-0.12434625359597318,1.5607665161221302,-0.6153278825231671,2.647289930358669
SIDM00202,0.5520102159652149,-0.8648169667601852,-0.7754421959252392,0.8945901764561814,-0.505597886692593,-0.45382240872326374,-0.5564765301216816,1.7265858367315623,1.0393851336875586,0.8469145223369208,0.7821794140739909,0.5200583188092736,0.9776396958245626,1.342681662347261,2.2129679212021456,1.2820414486972533,0.7475741261940755,1.8813017255451316,1.218237796481352,-0.2750303479053915,1.5467677240299524,-0.6756843197235829,2.0613944469722725
SIDM00047,0.10193378883822453,-0.727606071788535,-0.7662034856957363,1.1167645981147838,-0.5429738888758319,-0.4547644519592819,-0.7042954073839119,1.0227087830187718,0.6739435923025473,0.5411625365623987,0.9359904875682252,-0.07623835929164148,1.2325353143009001,1.2369881007784813,1.7011874526834123,1.2962019161638756,0.5442462832336397,1.5164015076600297,1.189300717001182,-0.7112755129301132,0.941306579978864,-0.7468086135988934,2.4181055021110582
SIDM00885,1.0897726611700715,-0.4562405071367904,-0.7139845174885675,1.1150959899384278,-0.43415308792527496,-0.6452104340532073,-0.40484712622758884,1.3086576309627838,0.7383208703636494,0.9774922084882783,0.8132601955378925,0.57186889947882,0.43211528803897103,1.8049653399535126,1.851946235038168,0.9821864477194326,0.8627877499609011,2.190393063455548,1.3969833462385333,-0.48756929696871626,1.6403602478615116,-0.7062234370472599,2.5623811994853023
SIDM00201,0.5050074833480429,-0.6552749371112223,-0.7576150482805989,0.8755652469630958,-0.5692971199741479,-0.4764456628041084,-0.37619792017807396,1.8321916553986637,1.0311405602103787,0.9438972859960711,0.8938986619546175,0.3720835258841616,0.951926184661293,1.527867191734809,2.4506349817344257,1.577394153536722,0.9839073144911737,1.9880921912387395,1.1184903330006362,-0.35936926743625947,1.7286679683712383,-0.8181280523227933,2.189656097829296
SIDM00789,0.8867348118415045,-0.6521848307997403,-0.7351557752100965,0.6873365041797916,-0.5664040378727366,-0.39706511800264127,-0.44985131320727606,1.406147075510796,1.1324250916412812,1.0029619326885775,1.1525274831394565,0.1870831634986848,0.6670126903758642,1.662101989166918,1.93075935098137,1.2921135802772221,1.043487935935869,2.2900930615685406,1.5853366882023754,-0.20039591542954982,1.0396782481764864,-0.64192264990112,2.318573714960862
SIDM01248,-0.07803591457695656,-0.7037999393290757,-0.7395489703854026,1.0424809718207098,-0.5659894048120918,-0.4671940155481914,-0.5255579456951887,0.5077924223459719,0.5978867881991345,1.315897453603539,0.4266458049424203,0.2194008793282177,0.5740563254782582,1.75969373379763,2.113432157648378,1.2917629266262296,0.3665674588112122,2.088079957678558,1.7794436478921705,-0.41244324043486774,1.3644324232790637,-0.6814494850326716,2.2631498729453727
SIDM00195,0.36527091764731623,-0.7710285437975598,-0.7533356786558445,0.8549571230343757,-0.6005921345653353,-0.3597955078777764,-0.5198686377989664,1.6912372311992139,1.2717580885118192,0.9453953774202187,0.8599569073798276,0.5194490905213852,1.0607150891005834,1.7802160479861189,2.10178483489346,1.3207768927366077,0.5523369303970246,2.072676040466386,1.1216469484944802,-0.3998209439160742,1.3570196049707997,-0.6855700863874743,2.3022070476075966
SIDM00517,0.25135318565477666,-0.8327870590250988,-0.6779402329710034,0.5266524057097149,-0.5705050199851064,-0.5289259632543895,-0.614239945380633,1.0331495268027233,0.663642601872093,1.0540099058306411,0.7492047655609708,-0.00788549010488514,0.8375873730211825,1.9875640845585603,1.9987508149005286,1.1927614295593671,0.33168463346190136,2.2648746897890755,1.057032804127053,-0.4911377322446839,0.6277837682111019,-0.8935159238192356,2.44864131114865
SIDM00534,0.41805640083533957,-0.5611476061825439,-0.7296523520387773,0.833840089964645,-0.6309708015519258,-0.43153335825005046,-0.5216991219833417,1.5699913457102919,0.6011781443229106,0.8980244955724636,0.9800639351483649,0.10137450450457529,1.0804395020441724,2.072803935087957,2.0511334816798055,0.616259627493749,1.1256018344493133,2.4535560278133715,1.1710311042199901,-0.32068121693886964,1.2634214962419577,-0.7144699965413692,2.762926489032485
SIDM00863,-0.2967615802488386,-0.7524349119947947,-0.2950389495631278,1.067513550936756,-0.6708176832405252,-0.1770951552246539,-0.5643335421466626,1.0878017154132957,0.48849272282082856,1.1799226418940327,0.7440700858285119,0.4711759758254848,1.4143461284382697,1.9266924672264771,2.3407421854116106,1.243104159748852,0.2482404604858487,1.7865660179666132,1.1704764394312483,0.06257245676497489,0.9959157273377902,-0.7524792209558485,2.3194973153895706
SIDM00211,1.4128413812354688,-0.6944010510205747,-0.6301751130895122,1.0924888003442532,-0.5508541243126852,-0.005982259613105319,-0.11709359160474087,2.3616939189188906,1.3872618726729895,1.315696815076626,1.6235169192815022,0.7480779597887148,0.6797824818991649,1.7919583257002134,2.6731262087784726,1.601202547982333,1.5975012484498308,2.481873239439834,1.2852356534227145,-0.11109181299987679,1.4366387594516543,-0.5707081294480422,2.5486318475076284
SIDM00539,0.8242625530448051,-0.8044603999741937,-0.7778744344281824,0.6062070474690886,-0.5731534001114971,-0.6283034333161033,-0.5592678886048487,1.5069744460048788,0.8695133451965803,0.8436063335391235,1.1182532289273905,-0.013385288088542946,0.2757262378478208,1.3461300527304345,1.769560996546197,0.4646384141311506,0.33043512030300237,1.7950333874244828,1.0459759876598955,-0.5639155609037537,1.4217685635840607,-0.7429346389901801,2.0561508951182788
SIDM00875,0.3980842223106025,-0.8396972752532158,-0.7615655817470048,0.86140869493605,-0.6414788781974025,-0.5088611723502802,-0.7805763107484154,0.9679274895577211,0.6177175718137565,0.7598694288279603,1.2151707609327278,0.5808249262175796,0.42256799211684787,2.0479898777570558,1.883543212413568,1.0137007691200506,1.2075535170859697,2.1136738683523224,1.362353635473877,-0.2231366177371055,1.0608265300392714,-0.8469153484664586,1.943457426337991
SIDM00679,-0.31081029733460436,-0.6617868966777521,-0.7050717832559341,1.4470103487686004,-0.7269700940328239,-0.5660468480392393,-0.5951554455118621,1.0420851580987631,0.5032129221924042,0.7095681466747503,0.30194712876331725,0.0754150735873639,1.233812199177603,1.6068008708005348,1.667265914846227,1.2034826542017476,0.4217987140565711,2.0065791485073214,1.540034000058408,-0.3346463487792853,0.64928852531678,-0.6884178696325617,2.5270831300781524
SIDM01146,-0.13232248825915616,-0.6642544142486084,-0.7732442027120621,1.3359150054992788,-0.4732928638398766,-0.4459554982691528,-0.5310982916109013,0.15229206542932705,0.6253395931544985,0.7752692882443927,0.19475058894103256,-0.3521573490521107,1.2495422088917638,1.4029167827143205,1.9200645959930833,1.1624717595089078,0.5033161133908222,1.7648939171957445,1.5898581067017346,-0.43642685763229694,0.9340813295542807,-0.790813645335588,2.3813626567783186
SIDM00156,0.14960492512920218,-0.7563968213411306,-0.7306656983328068,1.0687103120683878,-0.614759711337842,-0.40886332461691643,-0.21687152423061898,1.654748161661902,1.145442366572557,0.8679790440322178,0.8975968337575376,0.5619032795853632,1.6801647939903948,1.7939600239397975,2.0434267390930687,1.8084552522180148,0.6394261681795133,2.07600089054764,1.4584512611405345,-0.30940869181324543,1.1038798032903083,-0.539614513719936,2.4045187820110625
SIDM00420,0.29968183377333896,-0.6233782248319634,-0.7687992066194141,1.3861974263723942,-0.6450156890189533,-0.421972428044975,-0.63376802856016,0.9354796562332975,0.7292407060712842,0.9801446862420872,0.6628551550068975,0.3231442814897427,1.1952052977757228,1.618799255442218,1.9185225727940756,0.7673264420413125,0.5371239601327258,1.877600791746205,1.367431150075638,-0.49777756648010674,1.234795592431472,-0.7402567728438774,2.409212988433078
SIDM01145,0.11219011346409516,-0.6746244754954295,-0.5929363310206656,0.8221924639632748,-0.696913991175735,-0.5427612985014886,-0.5135043611561276,1.3168585408803783,0.809176370831142,0.41091990363073366,1.2060987589459065,0.21803787234512037,1.2754408861515774,1.6223626467868184,2.0672434070666306,0.9816294351836563,0.6517529380152429,2.133968258753455,1.4028975937862027,-0.35483411783731045,1.2963916902948975,-0.7333180751870898,2.579553570683803
SIDM00256,1.1092717042961933,-0.6604205471066344,-0.7999056844164714,0.5539901050445626,-0.6637996611753495,-0.49447938620415255,0.5144718708679393,1.8890633961541834,1.4220744170731157,0.7695506065095421,1.409325003069699,0.47415807125013626,1.2418926524069511,2.3046868107352307,2.3296413361746877,1.7338342869461294,1.4146645770862396,2.3717002614644516,0.9576607910900846,-0.4290666508229133,1.5507380234498813,-0.7492108224345043,2.701386405009178
SIDM00444,0.7044879389472128,-0.6267500635902393,-0.2878909509972778,0.9100613682632597,-0.6047150899728693,-0.4523136368956879,-0.539727054147674,1.627505654086595,0.9852492681350364,0.9081855713602498,0.77471294192282,0.044638584709473746,0.9031768869560066,1.2726618510024672,2.0098867721259768,1.3244642319738007,0.8668701003205994,1.7742380338772064,1.4724372223518452,-0.2722981289050629,1.833524602929666,-0.8246939335556064,2.422906234744625
SIDM00137,0.5879753978129136,-0.6400681720810917,-0.6326219823007322,0.8058699347335662,-0.6481264981509957,-0.47988249702080193,-0.503492513342307,1.765339764720328,0.8198410441211098,0.7682643887237925,0.9505335712486581,0.17663162342385158,0.7118478490250516,1.891818471778059,1.860971267573463,1.3947064788288748,0.40834733999819917,2.0053716259503243,1.3828599831970858,-0.17241538137224852,0.9106669317844229,-0.6285956506760586,2.3659475718050653
SIDM00569,0.7579532533551212,-0.6906733600783179,-0.6164722682233924,1.3275033130788345,-0.1147097244376175,-0.32455388239299593,-0.6165552427216726,1.1324730510453491,1.1834399545644059,1.1840208133919732,1.214489787858737,0.23636131063556098,1.050791408835115,1.8313520559816432,2.3993294054608194,1.007254334809689,0.9158385613436243,2.1422044552051775,1.7926230351526542,-0.12852649678035902,1.2657470208222668,-0.7394491555182862,2.283997689715507
SIDM00445,0.5531125703152485,-0.6347920209371196,-0.7855815169952713,1.037104180974462,-0.6749676944842584,-0.4977998537038173,-0.331914396613991,1.6976674306893655,0.717243385471569,0.9834386001399444,0.9877505808660073,1.3859768243521244,0.7833441530267344,1.7116972193037,1.4151530767002332,1.1718733652659157,1.025208388720405,1.917786042928641,0.7165828833987413,-0.5141355655006815,1.1868393209298609,-0.7147868943273382,2.8801387558446794
SIDM00094,1.13227027620619,-0.644091631572343,-0.591721773433734,1.302509095242424,-0.7131551185183224,-0.3658368092312221,-0.37856123297002564,1.654583513948571,1.1629989616770717,1.281595755321005,1.1977581322719713,0.6851299480189769,0.6860427134066068,1.6803814190335005,2.3998190087013063,1.0893625304238481,1.0469282481187712,2.317641765676664,1.1378390664772013,0.5855686406014845,1.5238688683748691,-0.743944870840343,2.4736740044597836
SIDM00576,0.5817774454179062,-0.6027426768335701,-0.4221428360945477,1.6746723246972703,-0.3528255567525767,-0.2689001802947352,-0.4949058840577678,1.8800939780986483,0.6459849374884894,0.9767860524045732,0.689965036417838,0.22401118353909125,0.8320448004317069,1.1105645084429694,2.0659916374045832,0.9625606375074486,0.7039234743702717,1.7225192644653684,1.5079558678854037,-0.24193157632168474,0.5955182733174004,-0.7453429776565449,1.968378773202575
SIDM00257,0.9185916333509104,-0.7697361121461882,-0.7513226846631891,0.9449549163210044,-0.46254062182418826,-0.45038070626996546,-0.1874269079922121,2.2187238901300383,1.3368054883865614,1.4159608542988482,1.434244685824,0.18554079824287534,1.1902784002752311,1.8814836110138837,2.3279267164671382,1.7265498470011387,0.995071838049864,1.8364482367734625,0.6457927482467557,-0.23665322039527323,1.1925047134388205,-0.6573706404711158,2.7783450347645084
SIDM00835,0.14207754993644803,-0.5989130115558856,-0.7019894820390113,0.5448605054812187,-0.6595905819622594,-0.4928052914014839,-0.5288350487284678,1.3499221956602288,0.7567640229588662,0.7070657760940053,0.5617638303713839,-0.23200766907258058,1.3911464764115633,1.730268139903974,1.5281653890024383,0.6811194126718909,0.4346452477991184,1.888876132939634,1.1885937177371715,-0.4457749790562786,0.6624362517655538,-0.7344026744479735,2.223150362345596
SIDM00781,0.18260937896375212,-0.7651350421864352,-0.7336927825373187,1.4684554351125811,-0.5570427767506869,-0.4092803120685441,-0.6133497593671268,1.019376896886391,0.7014715404920168,0.7368382869763573,0.746134394044514,-0.2672899842330007,0.952914256745767,1.445657469609415,2.0106874594858453,1.3375134321496038,0.3582158831422877,1.2400514344165878,1.291855773135222,-0.33656793309362726,1.2974354279448257,-0.8317784815495938,2.4358313044938122
SIDM00700,-0.24920175517256266,-0.7281861684273815,-0.6431674971644974,0.9258235893969731,-0.5690973076391891,-0.2007141508827799,-0.5037658314512623,0.9527075198659878,0.7950294623654616,0.7894487502850935,-0.38504357021545865,0.08312824429061814,0.7591985042225444,1.7816457878949845,2.0752498962359027,1.2749740422584757,0.6304885367125028,2.237412399218738,1.297814317338261,-0.3115696465951694,0.7188429773142573,-0.5522744836734916,2.4418624423188455
SIDM01126,1.3089741246095918,-0.7175763946748518,-0.7111158855524917,0.4083721202883187,-0.23355620255091186,-0.19125111555928978,-0.6201573180656845,1.7241552356745724,1.7411419215185404,1.350467567399331,0.9818489409037638,0.06313040206342414,0.10270185041052021,2.6950151631133026,2.414975258878263,1.7750761275320135,0.998231682710696,2.2897312675097656,1.1571316512928675,-0.06719579513781009,2.1219344722386726,-0.6423537253896712,2.094111430095681
SIDM00259,-0.42608108013175594,-0.6661644132112002,-0.7840241111528552,0.8686278631061981,-0.6118712599151885,-0.43568400635126453,-0.5917813370505817,0.6314189634286616,0.5132209692226732,0.6805851823591331,-0.3264962725587411,-0.25512134511023743,1.4880792559679294,1.227859444192634,1.6722883500255423,1.439678607132589,0.4421683539301641,2.0601436215001314,0.7396121865137796,-0.38695821150380033,0.6052428019111316,-0.757717163647829,2.5559440132990368
SIDM00834,0.29001114141100587,-0.5295379271594446,-0.5571033540153106,1.1829861557768966,-0.37875519391706053,-0.4683087644621421,-0.5140925439110554,0.9264385180040567,0.6393406588672135,0.7290016458896503,0.6705039380882367,0.06306262062467284,1.2986927609513612,1.6473696877521924,1.658074278947928,0.36542683031546747,0.9947961216850907,2.1692723950419994,1.2959551728108756,-0.43851774372078184,1.28813116901623,-0.8253402577124475,2.408174588784221
SIDM00814,0.20675374850676773,-0.5290763822208422,-0.4003215855127331,1.2537021247809828,-0.5643403692351593,-0.3174563931090513,-0.11672292897947284,1.5830409107522279,0.5672148810574549,0.7118961439300453,0.7145021192364032,0.30527751041764256,1.2410701131494488,1.58828445236372,1.9931947651111563,1.5010510588711026,0.7264888078728237,2.013214728504393,1.7124656960667461,-0.4435881053047374,1.2332627839102772,-0.827994470674033,2.492706796621408
SIDM00258,0.8290112087945097,-0.6912482496136692,-0.8175598044528315,0.7281310721175736,-0.663035814468403,-0.4083820943742723,-0.2555990053813042,1.3707743473842424,1.0076472439730804,0.8070998249717295,0.9942230634020104,0.14507400411846075,0.9983349905515779,1.4752894225554265,1.7576727229729352,1.2935070185797577,0.5651342693579072,2.19779514760736,1.2310379923256465,-0.4539179998174896,0.3361167668793223,-0.7042787074615449,2.6319189319482645
SIDM00577,0.6354136336078775,-0.6972939688937845,-0.7801956518854124,0.80717004433015,-0.6472081557812455,-0.5777579000352492,-0.06913748810533595,1.7344465257386108,0.9416094754383433,0.7200526798440386,1.0412832582015412,0.36682143579890764,0.9316283936508136,1.957708364626372,1.620087553659184,1.5128541414275036,0.953217284181361,2.0133220967625065,1.1681120736764878,-0.5511390274502868,0.9364864359759276,-0.7330866633174019,2.4140952786253704
SIDM00384,0.5833889994174233,-0.6181679197914898,-0.6713159141235895,0.9451247066796123,-0.3321838105579622,-0.5223934260963228,-0.3799933435651096,1.669899250498282,0.9224315238592345,0.666456942566452,1.014456735203518,0.2530934103548731,0.8209827766720076,1.722161052018659,2.694548628764664,1.0966963692629927,1.5164735280166608,2.128533303007459,1.0255138910752792,-0.51834005090178,0.7130806910520264,-0.7030552923469375,2.4532386908193278
SIDM00837,0.3434530393036251,-0.6274287127150542,-0.7060550939666078,1.3793993229248935,-0.2076445104062754,-0.3717037246921962,-0.4188993327003274,1.0014691044636101,0.9575099800328813,0.94824070958694,0.6509754514207106,0.3575017443967806,1.1964396849545986,1.4161969695749819,2.2560495255220196,0.5322695512703617,0.3755329359960333,1.8621785927493504,1.274477240712597,-0.35140667087358574,1.2869440839065338,-0.6107701435658737,1.7233233930609586
SIDM01133,1.5889850016441538,-0.6385445433644005,-0.8308431992044673,0.17802674542915983,-0.7310015089867061,-0.47800356061913146,-0.14086083278452127,1.889607379480185,1.1163596142020937,1.087896158531905,0.810191641014703,0.7180161087445044,0.07202498816901692,1.871388079325832,2.3665577393968484,1.5196706693719604,1.2551990565650053,1.9717245693214975,1.5967999168039044,-0.3233560099861572,1.4677264751994514,-0.7845652646953098,1.7909368072405913
SIDM00244,0.5459312519763416,-0.7633502043693653,-0.7268291678781237,1.2305684425901748,-0.6351983205496518,-0.6027927400858842,0.04912727037307534,1.454170034429013,1.544339145722916,1.0944407929769178,0.7684021630913316,0.15227861084123664,1.4404347056035343,1.9977127981488587,1.8515550059791717,1.65399327700431,0.951444606791219,2.25420354939131,1.2202874096427143,-0.54950849488284,1.2019245948065325,-0.6384470642365907,2.6657331847662538
SIDM01161,0.11084266254675149,-0.7015979260891885,-0.6847804753828501,1.1743665271746337,-0.6554336449648289,-0.46889202906375793,-0.6468924541319097,0.8137537483780198,0.6780540958545024,0.8832381730432554,0.4510671691413728,0.011648722763653307,0.8707561397405156,1.362278042342066,1.610745505907196,1.1104891577128821,0.08435520466776412,1.5414670042028267,1.2342619263784775,-0.4808019694740807,1.135539901564694,-0.7744222683427511,2.4888758656510666
SIDM00579,0.6282081622829497,-0.7287425646230458,-0.8467766943421329,0.8126942203175648,-0.7719249836013945,-0.4938193536354475,0.06839882059624824,1.468324894975166,0.6107536481513779,1.2644553198367636,1.3136862571825658,0.16287535935220201,1.0204715415204086,1.6207667984130247,2.0467301673882212,1.9001711526793208,0.9188673069275701,1.8539081529742683,0.936084182420306,-0.22635697334222774,0.809139535223529,-0.8158923554469484,2.994539424891218
SIDM00699,1.1427347658010238,-0.5785609761064207,-0.6845865676091071,0.43870331165051435,-0.46228082529816045,-0.34258227366780253,0.05611930236524121,1.3944190932565657,1.0810989886312607,1.0871622867249906,0.10098599954844223,1.10175303914851,0.27792350688773926,1.9473903210044516,2.1935128097924834,1.4248381667427001,1.042706640587855,2.1457340368659934,1.237573620307375,-0.12724625855472108,1.622560333161358,-0.7149722871146765,2.4204506218398008
SIDM00721,0.747665844691713,-0.8104125557635531,-0.8658511281229325,0.7093838424802171,-0.6383023507730194,-0.051782658733183405,-0.3628542238001482,1.239227386249239,1.0590581157376278,1.2660360869551166,0.21383013793877603,0.39175480844889077,0.32606643614490693,1.708314905536612,1.726158775080436,1.3866929791151503,0.9911057636575266,1.766244586678304,0.4595626112744679,-0.30347173479425565,1.511260702983574,-0.8293504694087392,1.936755206045379
SIDM00082,0.7458134227866271,-0.7483910984947304,-0.6692008203759545,1.1432602206614564,-0.6440934695553484,-0.3485669048571356,0.01379012342287399,1.0350498924279838,0.8803698347981013,0.630653026944196,0.9384644216328251,-0.5188207337579438,0.6672680274722326,1.9677666108394087,2.2320614176690814,1.4343248708765473,0.7444256875220172,2.3365744027543416,0.35124348565605146,-0.4301714069591369,0.7346900033521346,-0.8373523515730676,2.5142289147550456
SIDM00320,0.9986085050613829,-0.7894865474317085,-0.6722538790994894,0.9892767855873662,-0.5922581602271507,-0.38118164919714126,-0.036732972912417325,1.4070644149517775,1.0922089894625642,0.9214252448900861,0.6285370803271019,-0.022845723084039538,0.9887571807381789,1.9865442333777237,2.1722386182178726,1.654865668782656,0.5886717457868144,2.306540868981398,1.0144991428536034,-0.2450562135189283,1.4899979329189068,-0.7121682823005745,2.4925946629952445
SIDM00967,0.6683261513067543,-0.6735587674579515,-0.7504412401118304,1.8267975233476814,-0.7158646731745992,-0.3229996862723553,-0.15315863141334918,1.7074682363658493,1.1321348729659138,0.9811247175533194,0.756823376503009,0.5270636754307422,0.3931756209507551,1.5943498272961871,1.585654913315327,1.2341898511308294,0.6169930325610871,1.6902349187043855,1.1998994181391258,-0.5892507673171857,1.1424203781398152,-0.794853344406159,2.560716763935056
SIDM00508,0.8399127844415104,-0.6171940070108339,-0.8134641986766566,1.2030684249822803,-0.5545445762897114,-0.30815819647279047,-0.38864254133975024,1.7104135848152267,0.4299818309297421,0.9211063085530482,0.6550956729935206,0.971755902111232,1.0081662178314155,1.8168420332152067,2.13777928987062,1.649183508548174,0.9167925017233345,2.1025787807195084,1.3009575489873313,-0.30034685420913304,1.369781370334128,-0.7782237564001288,2.293015167042638
SIDM00859,1.0453774106018374,-0.5137938751719117,-0.564972258557101,1.3244332269557553,-0.6210952301036794,-0.3101111883963939,0.1138660115466436,2.1904992718247445,0.9443421362282514,1.0914204539021377,1.2611257804202038,0.48030677075033623,0.9986092668498638,1.9232598163297385,2.2541950233933057,1.6464151122651047,1.172224556443828,1.9969023264006898,1.3560850304192695,-0.0670790020846258,1.271985858803141,-0.6832929208565042,2.5216734583261853
