,JUN,CD80,CD86,STAT1,CCL3,MYD88,CCL5,MAP2K4,CCL4,LBP,RIPK1,IKBKB,LY96,MAP3K8,MAP3K7,AKT1,AKT2,CD14,CTSK,AKT3,SPP1,IKBKE,NFKB1,NFKBIA,PIK3R5,TLR5,TIRAP,MAPK14,MAPK12,RELA,TRAF6,TRAF3,TOLLIP,CXCL11,TAB2,TLR7,TLR8,CXCL10,CASP8,TICAM1,CHUK,TNF,IFNA5,IFNA4,IFNA2,FADD,IRAK4,MAPK9,IL12B,MAPK10,MAPK11,MAP2K2,MAP2K3,IL12A,MAPK13,MAP2K1,MAP2K7,MAP2K6,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,IFNA16,MAPK3,RAC1,MAPK1,IRF3,IKBKG,MAPK8,IFNB1,IFNAR1,IL1B,IRAK1,CD40,PIK3R3,TBK1,PIK3CA,CXCL9,PIK3CB,PIK3CD,TLR3,TLR4,TAB1,TLR1,FOS,TLR2,IRF5,PIK3CG,IL6,PIK3R1,IRF7,PIK3R2
SIDM00465,0.6364828275838091,-0.8764888939386191,-0.8121683613268301,0.7542156578293117,-0.9450144823496528,-0.8130655114910854,-0.7984591106096821,0.6689050017880911,-0.7376053751718663,-0.937955663618899,-0.24063857318008064,-0.127019115605527,-0.6388497338543077,-0.5380810533956648,1.4056124366866283,-0.19970753828301568,-0.49967674169535264,-0.8618309142686392,1.4461952332205517,-0.8975966533327397,3.734494950629242,-0.5077289705949294,1.6733124915196897,1.6786632730287987,-0.8043715804899313,-0.8490210523068265,-0.7203469222719882,0.23268291962018742,0.10555912608117941,-0.1564655330209939,-0.4436961630107153,0.4843417382051282,-0.3676906915857831,-0.9412792798867593,0.475609056588786,-0.920706400693932,-0.8516998092966714,-0.6801505591649538,0.1144088961242642,0.7922167306264615,1.148826398158909,-0.5254160047815627,-0.9643249729546991,-0.5509385290205112,-0.9583441539376929,1.4432251183503968,-0.22787993601588616,0.47389317586899826,-0.8163831402045006,-0.7739647966228418,-0.565051018058923,1.0758473029438473,1.0305897683518508,-0.47416161885056773,-0.601663184839142,1.562673358066503,-0.10563676076161982,0.45916250365466305,-0.8359416675876241,-0.882983150663898,-0.7698691267509293,-0.7003674048688963,-1.0252397538293523,-0.5894734384828985,-0.8620626390506992,0.2077789714576356,2.6042739262126258,0.7381814399259635,-0.12339478928531741,-0.7065268139852362,-0.09323484335402535,-0.7152823018507324,0.38446074482796255,-0.6574144578138764,2.0836136968204664,-0.6669675208765877,-0.6071569348477972,1.4789319303045971,1.1063687168086611,-0.8884977992204325,0.43993290144628394,-0.6778531539546895,-0.3855725889011249,-0.8951262446134268,-0.6818878814341667,-0.9022913270723647,0.38141403528087975,-0.9066209300675212,-0.6045137053168994,-0.7833451569394088,0.4129560166137639,-0.024154323448884425,-0.19738375880675066,-0.5060398210786876
SIDM00565,0.981118119269141,-0.8597712162923995,-0.814575705237414,1.5182116059942383,-0.9233007755662855,-0.5236093744729918,-0.1123424474078109,0.8233152617159711,-0.8150871636310393,-0.9920606687957264,-0.19605139248931003,-0.19089250146680486,-0.15049287336073244,-0.7770020666739134,1.0464777164252472,-0.23207439002406643,-0.5465446479440158,-0.5292159192989708,0.16754598770523835,-0.5661409223747266,0.3203492783764876,-0.08467908321878495,1.81273084794068,1.4728635782612265,-0.7060974671727751,-0.8519184797261923,-0.7091133482566185,0.0304047522287707,-0.2412284191494338,-0.007566414697839119,0.3230848392339899,0.25902616711616194,-0.4097888251749507,-0.8647283413412715,0.2288298107151362,-0.8725126974215665,-0.8602515753800993,-0.30109876029091165,-0.24925015090717542,0.06513878569258899,0.9155962446176956,-0.7498397268298184,-0.9861342890116322,-0.726178455066815,-0.9958487546967544,1.6627046674385988,-0.2273013131733822,1.3385782587450894,-0.8117653802837698,-0.7021211557643392,-0.6543757342378639,0.8857548317750763,0.7279654624492331,0.11179916355017426,0.5383193102307999,1.864081501748184,-0.32141155089952805,0.5293685635336267,-0.8145928703120252,-0.9606088008106778,-0.9237593309620686,-0.7344162251425904,-1.0803178510219917,-0.7187696610951696,-0.7644943411951247,0.1587068158208,2.846975063998547,1.286109939521223,-0.04041323254045578,-0.45493538665644306,0.013488806952440705,-0.752302495488979,1.028039657589549,-0.2642055783004887,2.302566857572278,0.17560086796498964,-0.5836476564967825,1.534808627496049,1.101274625914731,-0.9349970934366464,0.26890870012657814,-0.6810508696474571,0.5514496540180582,-0.2265427446072136,-0.7172916500353926,-0.884631353518112,1.0057309342931968,-0.7555997572311667,-0.5975023901146858,-0.8014463310763289,0.5138176932328326,-0.3451936410328517,1.7914528087372446,-0.5563252165028606
SIDM01092,-0.40848812465225526,1.247330193693634,1.7187856439849476,1.7706226046498768,3.511918756079109,-0.3448109582031861,1.7517073058767596,0.7221971346950568,3.0276620306143167,-1.0380364833000677,-0.1782372859856753,0.10572940533862815,0.8191351379667726,-0.49841461627283995,1.3945229429687047,-0.3016347437190826,-0.4699331175726707,-0.7659336862129126,0.17678038161241602,-0.8774821897934557,-0.8995191456459163,0.19777655405494196,2.6865147594070122,2.6397680321943757,-0.32085319594775796,-1.0394458852722546,-0.6510917373690771,0.15298702032266534,0.23193692242875746,-0.2436112354450147,-0.3005837566298645,1.4351176204325335,-0.36384294659891125,-0.9017829727507738,0.17152344252334112,1.158971882343594,-0.8598506051100783,1.3790038617206455,-0.0476917645763598,0.9335928194375087,0.7137170842821451,1.3258431394644477,-1.0006477511700589,-0.6964361380626011,-0.6078798211643136,1.281350989167381,0.1035704321730637,0.25085440404360393,0.6384962561993773,-0.6832629650377856,-0.413212065770037,1.2509967431182518,0.8466078018742588,0.3112078468569486,0.874961801296136,1.96435626344451,-0.17200598787061305,1.207385140428475,-0.8803033755858289,-0.9095069053607946,-0.916133237553541,-0.7550293039155719,-0.9411206248938788,-0.6504986543058575,-1.0439966563251273,0.4228188890460646,2.0660486948668204,0.7576645522461449,-0.26988943747978084,-0.5628563961796548,0.11954893351978896,-0.7466364283773717,0.5796659734802472,-0.5105715563433565,2.0034614081413387,2.504009790625273,-0.2465314241597381,1.9111265223764136,1.6086145079400527,-0.16161202560875151,0.31082443876312044,-0.21136740577142366,-0.8276153045947509,-0.6045984604647299,-0.6848275668899992,0.23898664818429452,-0.6614360952173374,-0.9903800189870356,-0.4031644952381199,0.29639729862006264,-0.41639898395733727,0.3260952799772102,1.3793076596177465,-0.5780061347776827
SIDM00218,1.5465408524494788,-0.8946273430138173,-0.8105119732457493,0.1665009068810235,-0.8569268390204308,-0.7911269806741432,-0.8546528144136356,0.8041894710201294,-0.7840439106607235,-0.9524110769180776,-0.4897021956508391,-0.10647624370313992,1.4386523723903675,-0.9378321133755824,1.6351272061693896,-0.18368438488503488,-0.5974160166714927,-0.8154251235389144,1.2852635604522191,-0.42188763781880073,1.0702033839534721,-0.5008969359319104,1.1142049366607814,1.8371628859710485,-0.7766623372845094,-0.9203543045321226,-0.709527239618982,0.30069464018742714,-0.05490629482779084,0.15787163012323877,0.12550586482937065,0.5064963208011536,0.05944532731828078,-0.8973296124505332,-0.1679553761091693,-0.7895356385764575,-0.7873863770458297,-0.5651874046120801,-0.6074679891235198,0.46910481165794254,0.7812858059540169,-0.6535566093916276,-1.0280467755270404,-0.6945341120785159,-0.8978404156523402,-0.29822344760169067,-0.48812497894165907,0.10937935687219205,-0.7888374804616449,-0.784163660698325,-0.629529204734263,1.5010399649319208,1.571165718922421,-0.47901869683273435,-0.45336471492629804,2.0291248248110567,-0.0006519395276080017,-0.47928093335899163,-0.8489587094124396,-0.8924517809420146,-0.9737957337065647,-0.818234998202119,-0.8818561616947342,-0.6276513771049271,-0.9595113009951035,0.8601951225603294,2.4879841722411102,0.7937366417498395,-0.3691625356745476,-0.19054177075837275,0.48249638671589173,-0.6907799194800902,-0.8058599585132569,0.524836416804461,1.894269108666588,1.4537492984222162,-0.685936303662761,1.175979338449769,1.175662713283541,-0.8558362690837038,0.10246147117145848,-0.395774390471094,-0.7921158570750326,-0.7156736403481284,-0.6280244024106069,-0.8850009215034043,-0.7071384638998748,-0.9256792791457211,-0.5366558866901008,-0.723216106934632,-0.6525501452325334,-0.2252767595843119,0.3828868490284664,-0.28615795553758505
SIDM00044,2.054705022038206,-0.8954275980302085,-0.8986623078471351,0.6995193797412722,-0.5924898736879045,-0.6242823141832068,-0.7899304861927656,0.4608308623169041,-0.894918598698539,-0.991217151048187,-0.23022369114435767,-0.09631459194801932,1.1609694517090705,-0.7503098750741531,1.3913560240622407,-0.09138556228851574,-0.5786545651082083,-0.8161538362319511,0.5509487870788048,-0.4738133564955379,2.6654494426156154,-0.3246706073354102,1.8693032120245279,1.356564748767716,-0.6325173592820159,-1.0007193076192749,-0.6603387667060744,0.26585721829199305,0.22941366553779838,-0.05149032484563675,0.045810121989388976,0.4125023850404582,-0.04239335089201524,-1.0271754808371005,0.08639789754654392,-0.9044628166653885,-0.8526216271762976,-0.5935608382387315,-0.09486397452702944,0.22263153573759722,0.5035338981528302,-0.8378571130780137,-0.9217856409062918,-0.9227326327388656,-0.9445077712921727,2.542132307681091,-0.048479658155666815,0.14199901986485183,-0.8393832607162134,-0.8098478678934177,-0.43656176937328445,1.4503233840324683,1.122048491128785,-0.06619057954303621,-0.6622434103251585,2.008700600962235,-0.2924175408217749,-0.3314144509911503,-0.8275797876921854,-0.9409045655284081,-0.894269673113437,-0.5704731510728979,-1.065068291832455,-0.5301113705092774,-0.9084373481941732,0.9400224763297647,2.7842867001772564,0.5265010211400216,-0.11890754485458278,-0.40351098931907686,-0.18883498582559732,-0.8022537230238671,0.49376913546749945,-0.3962168363614736,2.4810868403031883,0.73696169269898,-0.6008137817902712,1.65760879167112,1.1691607176406704,-0.8508566803918686,-0.13985858049910635,-0.35732852733033,-0.567267066785774,-0.21777045837977535,-0.6292703075282131,-0.9285154242861628,1.2288776179273608,-0.9536306933282696,-0.42315658994143934,-0.803345230496515,-0.7583630182264581,-0.5080822733057112,0.14008772939056968,-0.37307218783294077
SIDM00362,-0.5070233843022385,-0.7801117807116595,0.20106105919627076,0.06736348937107244,-0.9674713126783429,-0.40029470714841675,-0.797924565998328,0.045903208418710054,-0.6852505406073387,-0.9281259413764076,-0.07169114906593432,0.25403161298986565,-0.4976645013558116,-0.9573011139056679,1.5787101408377382,-0.2108820305636933,-0.4560384960474175,-0.7493398011222346,0.279387050409187,-0.7902702261960467,-0.8392479738918656,-0.05789160878696487,2.119798041448254,1.2121781046951419,-0.7377348182052181,-0.983043977863148,-0.6600886863466285,0.32452684599320103,0.46409508888323603,-0.025861412869418256,-0.1595879638644313,0.6124766480883268,-0.5833739901451133,-0.8538588710177266,0.08897075910483739,0.7861183079979623,-0.7036302644700847,-0.5757696194285652,-0.1646235796465245,0.6646172755978844,0.8771509349512252,-0.8131781592948321,-0.8570988791508352,-0.7713125948747126,-0.9753772799159114,1.3097439715443069,0.3498342323368259,0.5474583225438304,-0.8541345195207415,-0.38434820438177386,-0.6004730173955364,0.9649892851249054,0.6523301742855067,-0.630650270705553,-0.5846493524575367,1.5670979115258095,-0.024998373845320478,0.02673905129802715,-0.818855511989049,-0.8907801126259073,-0.9076104539399251,-0.7413107509332282,-0.9270914269858925,-0.6206508516134833,-0.8573981228212036,0.13322069535667613,2.0486400342067896,0.9347209492725295,-0.07424643138379237,-0.6121567427476247,-0.34878715778075653,-0.80312922262846,0.7999093289928211,-0.7292591722205153,2.1051794224809104,0.9612131455594999,-0.4836175613487451,1.560843514553698,1.2370456767925482,-0.8148942021957343,-0.1013897033915226,-0.193949359388733,-0.49773259494461053,-0.6846056795935429,-0.5358760866201774,-0.23101795175102183,-0.7055795698238511,-0.8007673963361628,-0.559164531621249,0.13342824737986897,-0.7628928999211239,0.46997802093350427,0.2219798704389096,-0.5654802079844956
SIDM00813,0.7537778127129677,1.3917929166544016,1.2610653350339092,1.8017220088767705,2.1857997126420647,-0.5093692791303267,0.17584222899399482,0.8097945561180303,2.189305799911813,-1.0091185780189431,-0.3080077252067456,0.17408113031121655,1.9938480377904355,0.97247512594032,1.2004821444800955,-0.2806136387832948,-0.4409660980264717,-0.7830312761215311,0.8004382567361804,-0.6752330917422483,-0.8616056309616514,-0.2378759881746505,2.788889548422615,2.862589057738834,0.03516308224376139,-0.9314311782775874,-0.6409646860675097,0.5827781127630437,0.12515213385841842,0.13466905201546814,-0.012533716282658494,1.4257815052575078,-0.1199355493274641,-0.9142354496858709,0.3664711501600284,0.35307364273314806,-0.6888899016135512,-0.5218794324460116,-0.19876284023043994,1.0386208663251326,0.9577708266331078,1.7332819480194586,-1.012362350145671,-0.6150149937806723,0.5805718898435536,1.1316243799535788,0.38256199783510314,0.5491261399376213,-0.22982672830961395,-0.6672047915508647,-0.5425898682491289,1.1464030784349852,1.1736893577132577,-0.08257920528619239,0.032734426342054486,2.203928376130519,-0.17883916663021646,0.7326519985024971,-0.8649106514004216,-0.6682665064568821,-0.9715870689390942,-0.6471556490474193,-0.7349028423474584,-0.45561330029962055,-1.0896071056398755,0.2993820826229422,1.9891820303709118,0.4031886450793508,-0.1732399634910431,-0.5502697880425159,0.44078866840501285,-0.7503857441537265,0.6440461504340435,-0.16872162714552436,1.8118677498247877,2.8257494949417716,-0.37522486139249045,1.8320518173931493,1.4398525190555547,-0.5906640204049346,0.1165017046751057,0.1830114798387055,-0.27708408487978964,-0.9002240613714202,-0.7042418382904158,1.296368491247963,-0.3691125378532884,-0.2813051517593792,-0.2052923622263698,-0.5883100380581813,-0.8039974398311862,0.5533303005868665,2.149404397305458,-0.5859635845313147
SIDM00364,0.9915055077395797,-0.8662910449591339,-0.7923649767808628,0.26153452026262414,-0.7367990778110327,-0.2710383150578976,-0.6846008144581937,0.507206884108355,-0.6882574165366983,-1.0859841817706295,-0.13156796435984044,-0.05027643474897093,-0.4155880012221428,-0.9840488655706358,1.7192541334014164,-0.10325260388151536,-0.7256853569854739,-0.8074056293844458,-0.27806142138660744,-0.6994588689230835,-0.8342870532303871,-0.4731514730927637,2.4506123987922153,2.0125038441235614,-0.6024400057212141,-1.0027438954751517,-0.5630039042893829,0.6965029788597503,0.187382531524959,-0.06596385068995134,0.6715039622557102,0.01828477465408611,-0.5491401427101281,-0.9484568947754917,0.6598441056811749,-0.9074925019029607,-0.7302218495665208,-0.7427266200953753,0.15690300650851025,0.21343008753544493,0.825010532647363,-0.17224204438000987,-0.9740370389769548,-0.7303384803116431,-0.958511871659476,1.221033845792257,0.2583826243376002,0.5079289374355755,-0.7630844640668542,-0.833560739152734,-0.5556837873055122,0.7402400869578287,1.3883449640013366,0.4310339390404774,-0.400410693028693,1.568167062855955,-0.07785994280165923,-0.1805964840832049,-0.7222804543614957,-0.9986480488953852,-0.8891763863206937,-0.46700915711542945,-1.0394217878295162,-0.5633794470030647,-1.0011658478177046,0.31360637802163654,2.1406532952947583,0.6520101665603241,-0.13510178710734017,-0.4843488966343642,0.03424976891006045,-0.7652478947759965,0.47086502342131914,-0.7437689241628829,2.1511669252974555,-0.4861476872364392,0.04585330414621455,1.5633247601755489,1.4044650604255533,-0.9000286335168959,-0.04847394938364334,-0.3629032664572439,0.27914395198459363,-0.8582151528336753,-0.5300057468209148,0.08836618704977423,0.31802216479873635,-0.9196514887008874,-0.5299732293563656,0.43844953287853883,-0.7276214867518442,0.18583278979135173,1.593424204831036,-0.47705994815187963
SIDM00792,1.3384143601580105,-0.9529946279312288,-0.8838621130707575,0.7662302776874046,-0.6692717545153416,-0.6973169364967944,-0.8148777405939664,0.24358046925913487,-0.7583116830324348,-0.968724375494771,0.254732279859308,0.05496304006378955,2.1957729708437164,-0.8276643677353095,0.7566313829672993,-0.11052370672377264,-0.6328023387947708,-0.7042455972579669,1.5368840472229919,-0.7136988436948409,2.866555630376755,-0.5922219129199457,1.0243047908940621,1.0352511380472633,-0.6498663304612922,-0.938374264309175,-0.6834006440127937,0.27645182272250357,0.12085858189102298,-0.15047273523082333,-0.23379916398251316,-0.31309925958724427,-0.543482187572917,-0.8749333459117508,0.012511712713459376,-0.9114683984571761,-0.7723158235808757,-0.4682959079080684,-0.11066995706337425,0.8682180513929482,0.2902545594772541,-0.791843949889868,-1.0321311919800291,-0.6330640382021633,-1.0090002657137391,1.1150285363814412,-0.13841622357754854,0.4235443454882172,-0.8124556823142551,-0.8640147649028381,-0.6586567311371601,1.2720554325055506,0.8316123804986956,-0.7023225822655964,1.3022093410856848,1.9848313538522238,-0.1637914898227438,1.497893521059416,-0.7497004444376164,-0.8576964565328279,-0.9092303152085193,-0.6075014608008427,-0.9821447245818019,-0.6716501537141186,-1.0422335537507361,0.6684434598438392,2.2676437761608472,0.15732080044530564,-0.3636644653309982,-0.5622319578418897,-0.0869891565677836,-0.9077999013938093,1.0753013912911005,-0.7026755464245434,1.8829438369049212,-0.6271612224635151,0.09343993179986626,1.5172011962305008,0.32890838272526574,-0.8377576442042103,-0.10244615748183479,-0.7786074234817476,-0.7598693981707926,-0.7915799390501387,-0.6710669483398021,-0.9532352220348553,0.9490869230979667,-0.9320837821222964,-0.5275825533671086,-0.87797809271706,-0.7285205900153165,-0.47678333162620895,1.3822988794475797,-0.5133845634965529
SIDM00241,0.9492068358899326,-0.8912467472302585,-0.859316265403864,0.5358692655828429,-0.8562129417405894,-0.6558508939873783,-0.8728099453284534,0.3494952503489498,-0.8090504695715361,-0.992501721757703,0.494921043844004,0.056339566512118286,-0.6799163714166222,-0.9322577695930884,1.3297908323065184,0.3362632040231823,-0.5768508444787263,-0.8341431688650344,0.6434763751263199,-0.880370134903198,-0.8996704401766757,-0.7127804456044454,1.5804322971039575,0.9044008716293546,-0.7944143605038692,-0.6436589198763233,-0.6167992297855143,0.534220473840905,-0.31002413988752925,-0.048293045630270814,-0.11043897693727371,0.07196642679694716,-0.3218300566111823,-0.9508409736896128,0.2788688446700882,-0.9154986787613959,-0.8993731210159853,-0.7758178552537479,-0.3203431114220813,0.22596669604502295,0.6728494877791292,-0.8878881939701391,-1.0021711644306108,-0.846515581139176,-0.9765937622923857,1.2279578696772744,0.39403205095395816,1.1661850347832208,-0.8136239602229421,-0.08852957136662927,-0.5330134650700501,1.141122149145088,0.37502529111734983,-0.3812126172669201,-0.650832741823499,1.3656974136723987,-0.025182522548910454,0.3094322522911646,-0.8262167493248784,-0.9363060740687037,-0.7880383344942516,-0.7152636575462804,-0.9684833284351373,-0.6715475340083267,-0.8718034029458369,0.5835136951985768,2.6325924824269977,0.6095875950044929,-0.36698419922903186,-0.5527762788632529,-0.19312238752543706,-0.9198641220692282,1.324777807402414,-0.8825280877459805,1.7506275148621386,-0.6316055646796986,0.28169783010884863,1.5117996062090777,0.6443411837884314,-0.9062163815708408,0.19332790169530878,-0.7100312228654438,-0.6152418692265386,-0.8805128879490898,-0.6450751500053244,-0.9395029219840529,-0.7769781122908898,-1.0054023816916582,-0.6405275856150467,-0.8157387606183928,-0.7868825521078996,0.24073751790060285,0.41316625005085184,-0.17042807723967607
SIDM00091,1.1521991768472954,-0.9186284169605549,-0.8562851325014724,0.7664833080651442,-0.9714172218112354,-0.5485792668336215,-0.8620220221635425,0.4337805772101881,-0.8352505387944453,-1.0432898497726018,0.02059816562095273,0.035185694252436686,-0.36018723830570415,-0.5272030366133716,1.2613493586886484,-0.05260283514159988,-0.558040908508906,0.4303339357331634,0.521758434270282,-0.6336847409558649,-0.5026845285322354,-0.49551925075563924,1.4841173089699757,1.6479891778925884,-0.8212114243529876,-0.8847748097547906,-0.628892297345693,-0.045570760684069664,0.19710414425167577,-0.03065930077467541,0.07900681193392554,0.4338530864776752,-0.10426273737258519,-0.9880425481237977,0.43807805351462303,-0.8488715423427433,-0.8705390589160459,-0.7441616697346664,0.04518965543808537,0.22996893030616783,0.5758885623350519,-0.8303383104087644,-0.9691008744615037,-0.7707721256251825,-0.9488645592558576,1.6461425058125978,-0.4887881839502956,0.5221215763122652,-0.8525417635518815,-0.773975551162754,-0.5372951862146074,1.3490946821511107,0.820512706023912,-0.5894480821480714,-0.3185018949982488,1.8368177123773344,-0.051115849204872485,0.20422189198125473,-0.8859924941246883,-0.8839892388350107,-0.9864878008752406,-0.6266845942647135,-0.9465062169230555,-0.6894820434011094,-0.8320465232379642,0.28625768241065863,2.8580362445637966,0.4702547931654268,-0.20938664026020984,-0.6732361822424825,-0.33058852112482207,-0.8990986738790101,0.8087949315203198,-0.40715227544103477,1.6838290307597976,0.5659692665371405,-0.597139194971467,1.0505933319106402,1.085174877307623,-0.9066866878998708,0.24614488546610871,-0.7172243745537317,-0.5264068231069693,-0.6144164946973656,-0.7008847745173497,-0.8073453149549791,1.966120833959663,-0.9366697009989662,-0.6043836206780338,-0.8237481809254159,-0.7706361965584447,-0.36369514220321697,0.8799023147801545,-0.48927985520865214
